match_id,date,team,goals,xg,goals_c,xg_c
2210313,18th Sep 2021,ARS,1,1.06,0,1.02
2210313,18th Sep 2021,BUR,0,1.02,1,1.06
2210314,18th Sep 2021,CRY,0,0.60,3,3.09
2210314,18th Sep 2021,LIV,3,3.09,0,0.60
2210315,18th Sep 2021,MCI,0,1.03,0,0.42
2210315,18th Sep 2021,SOU,0,0.42,0,1.03
2210316,17th Sep 2021,LEE,1,1.63,1,1.40
2210316,17th Sep 2021,NEW,1,1.40,1,1.63
2210317,18th Sep 2021,NOR,1,1.06,3,2.42
2210317,18th Sep 2021,WAT,3,2.42,1,1.06
2210318,19th Sep 2021,CHE,3,2.20,0,0.51
2210318,19th Sep 2021,TOT,0,0.51,3,2.20
2210319,19th Sep 2021,MUN,2,2.07,1,1.60
2210319,19th Sep 2021,WHU,1,1.60,2,2.07
2210320,18th Sep 2021,BRE,2,2.47,0,0.63
2210320,18th Sep 2021,WOL,0,0.63,2,2.47
2210321,26th Sep 2021,ARS,3,1.08,1,1.02
2210321,26th Sep 2021,TOT,1,1.02,3,1.08
2210322,25th Sep 2021,BRE,3,2.24,3,2.84
2210322,25th Sep 2021,LIV,3,2.84,3,2.24
2210323,25th Sep 2021,CHE,0,0.24,1,1.69
2210323,25th Sep 2021,MCI,1,1.69,0,0.24
2210324,27th Sep 2021,BHA,1,0.76,1,1.43
2210324,27th Sep 2021,CRY,1,1.43,1,0.76
2210325,25th Sep 2021,EVE,2,1.98,0,0.49
2210325,25th Sep 2021,NOR,0,0.49,2,1.98
2210326,25th Sep 2021,LEE,1,1.22,2,1.65
2210326,25th Sep 2021,WHU,2,1.65,1,1.22
2210327,25th Sep 2021,BUR,2,0.48,2,2.36
2210327,25th Sep 2021,LEI,2,2.36,2,0.48
2210328,25th Sep 2021,AVL,1,1.04,0,2.21
2210328,25th Sep 2021,MUN,0,2.21,1,1.04
2210329,26th Sep 2021,SOU,0,1.08,1,1.01
2210329,26th Sep 2021,WOL,1,1.01,0,1.08
2210330,25th Sep 2021,NEW,1,1.90,1,1.15
2210330,25th Sep 2021,WAT,1,1.15,1,1.90
2210331,2nd Oct 2021,ARS,0,0.43,0,1.09
2210331,2nd Oct 2021,BHA,0,1.09,0,0.43
2210332,2nd Oct 2021,BUR,0,1.18,0,0.53
2210332,2nd Oct 2021,NOR,0,0.53,0,1.18
2210333,2nd Oct 2021,CHE,3,3.34,1,1.35
2210333,2nd Oct 2021,SOU,1,1.35,3,3.34
2210334,3rd Oct 2021,CRY,2,1.53,2,1.19
2210334,3rd Oct 2021,LEI,2,1.19,2,1.53
2210335,2nd Oct 2021,LEE,1,1.35,0,0.21
2210335,2nd Oct 2021,WAT,0,0.21,1,1.35
2210336,3rd Oct 2021,LIV,2,0.90,2,1.24
2210336,3rd Oct 2021,MCI,2,1.24,2,0.90
2210337,2nd Oct 2021,EVE,1,1.27,1,0.98
2210337,2nd Oct 2021,MUN,1,0.98,1,1.27
2210338,3rd Oct 2021,AVL,1,1.21,2,1.29
2210338,3rd Oct 2021,TOT,2,1.29,1,1.21
2210339,3rd Oct 2021,BRE,2,1.25,1,1.56
2210339,3rd Oct 2021,WHU,1,1.56,2,1.25
2210340,2nd Oct 2021,NEW,1,0.65,2,1.02
2210340,2nd Oct 2021,WOL,2,1.02,1,0.65
2210341,18th Oct 2021,ARS,2,1.70,2,0.72
2210341,18th Oct 2021,CRY,2,0.72,2,1.70
2210342,16th Oct 2021,AVL,2,1.01,3,2.12
2210342,16th Oct 2021,WOL,3,2.12,2,1.01
2210343,16th Oct 2021,BRE,0,1.54,1,0.33
2210343,16th Oct 2021,CHE,1,0.33,0,1.54
2210344,17th Oct 2021,EVE,0,0.90,1,1.29
2210344,17th Oct 2021,WHU,1,1.29,0,0.90
2210345,16th Oct 2021,LEI,4,2.54,2,1.16
2210345,16th Oct 2021,MUN,2,1.16,4,2.54
2210346,16th Oct 2021,BUR,0,0.91,2,2.14
2210346,16th Oct 2021,MCI,2,2.14,0,0.91
2210347,17th Oct 2021,NEW,2,0.39,3,1.69
2210347,17th Oct 2021,TOT,3,1.69,2,0.39
2210348,16th Oct 2021,BHA,0,0.79,0,1.62
2210348,16th Oct 2021,NOR,0,1.62,0,0.79
2210349,16th Oct 2021,LEE,0,0.18,1,1.89
2210349,16th Oct 2021,SOU,1,1.89,0,0.18
2210350,16th Oct 2021,LIV,5,3.29,0,0.46
2210350,16th Oct 2021,WAT,0,0.46,5,3.29
2210351,22nd Oct 2021,ARS,3,2.72,1,1.44
2210351,22nd Oct 2021,AVL,1,1.44,3,2.72
2210352,24th Oct 2021,BRE,1,1.03,2,1.50
2210352,24th Oct 2021,LEI,2,1.50,1,1.03
2210353,23rd Oct 2021,BHA,1,1.30,4,4.23
2210353,23rd Oct 2021,MCI,4,4.23,1,1.30
2210354,23rd Oct 2021,CHE,7,3.44,0,0.11
2210354,23rd Oct 2021,NOR,0,0.11,7,3.44
2210355,23rd Oct 2021,CRY,1,1.86,1,0.35
2210355,23rd Oct 2021,NEW,1,0.35,1,1.86
2210356,23rd Oct 2021,EVE,2,1.53,5,3.82
2210356,23rd Oct 2021,WAT,5,3.82,2,1.53
2210357,23rd Oct 2021,LEE,1,1.65,1,0.91
2210357,23rd Oct 2021,WOL,1,0.91,1,1.65
2210358,24th Oct 2021,LIV,5,3.42,0,1.57
2210358,24th Oct 2021,MUN,0,1.57,5,3.42
2210359,23rd Oct 2021,BUR,2,0.69,2,1.62
2210359,23rd Oct 2021,SOU,2,1.62,2,0.69
2210360,24th Oct 2021,TOT,0,0.70,1,1.27
2210360,24th Oct 2021,WHU,1,1.27,0,0.70
2210361,31st Oct 2021,AVL,1,0.68,4,2.36
2210361,31st Oct 2021,WHU,4,2.36,1,0.68
2210362,30th Oct 2021,BRE,1,0.85,3,2.70
2210362,30th Oct 2021,BUR,3,2.70,1,0.85
2210363,30th Oct 2021,ARS,2,0.71,0,1.27
2210363,30th Oct 2021,LEI,0,1.27,2,0.71
2210364,30th Oct 2021,BHA,2,1.01,2,1.46
2210364,30th Oct 2021,LIV,2,1.46,2,1.01
2210365,30th Oct 2021,CRY,2,0.67,0,0.71
2210365,30th Oct 2021,MCI,0,0.71,2,0.67
2210366,30th Oct 2021,CHE,3,2.35,0,0.22
2210366,30th Oct 2021,NEW,0,0.22,3,2.35
2210367,31st Oct 2021,LEE,2,0.74,1,0.84
2210367,31st Oct 2021,NOR,1,0.84,2,0.74
2210368,30th Oct 2021,MUN,3,1.50,0,1.03
2210368,30th Oct 2021,TOT,0,1.03,3,1.50
2210369,30th Oct 2021,SOU,1,1.76,0,1.04
2210369,30th Oct 2021,WAT,0,1.04,1,1.76
2210370,1st Nov 2021,EVE,1,1.48,2,1.66
2210370,1st Nov 2021,WOL,2,1.66,1,1.48
2210371,7th Nov 2021,ARS,1,1.64,0,0.50
2210371,7th Nov 2021,WAT,0,0.50,1,1.64
2210372,6th Nov 2021,BRE,1,2.80,2,1.22
2210372,6th Nov 2021,NOR,2,1.22,1,2.80
2210373,6th Nov 2021,BHA,1,1.49,1,0.29
2210373,6th Nov 2021,NEW,1,0.29,1,1.49
2210374,6th Nov 2021,BUR,1,0.65,1,1.83
2210374,6th Nov 2021,CHE,1,1.83,1,0.65
2210375,6th Nov 2021,CRY,2,1.94,0,0.30
2210375,6th Nov 2021,WOL,0,0.30,2,1.94
2210376,7th Nov 2021,EVE,0,0.60,0,0.72
2210376,7th Nov 2021,TOT,0,0.72,0,0.60
2210377,7th Nov 2021,LEE,1,1.38,1,0.73
2210377,7th Nov 2021,LEI,1,0.73,1,1.38
2210378,6th Nov 2021,MCI,2,1.66,0,0.89
2210378,6th Nov 2021,MUN,0,0.89,2,1.66
2210379,5th Nov 2021,AVL,0,0.86,1,0.62
2210379,5th Nov 2021,SOU,1,0.62,0,0.86
2210380,7th Nov 2021,LIV,2,1.23,3,1.02
2210380,7th Nov 2021,WHU,3,1.02,2,1.23
2210381,20th Nov 2021,AVL,2,0.73,0,0.41
2210381,20th Nov 2021,BHA,0,0.41,2,0.73
2210382,20th Nov 2021,BUR,3,1.49,3,2.30
2210382,20th Nov 2021,CRY,3,2.30,3,1.49
2210383,20th Nov 2021,CHE,3,2.02,0,0.36
2210383,20th Nov 2021,LEI,0,0.36,3,2.02
2210384,20th Nov 2021,ARS,0,0.39,4,4.33
2210384,20th Nov 2021,LIV,4,4.33,0,0.39
2210385,21st Nov 2021,EVE,0,0.21,3,2.52
2210385,21st Nov 2021,MCI,3,2.52,0,0.21
2210386,20th Nov 2021,BRE,3,0.85,3,1.53
2210386,20th Nov 2021,NEW,3,1.53,3,0.85
2210387,20th Nov 2021,NOR,2,0.54,1,0.99
2210387,20th Nov 2021,SOU,1,0.99,2,0.54
2210388,21st Nov 2021,LEE,1,1.46,2,2.19
2210388,21st Nov 2021,TOT,2,2.19,1,1.46
2210389,20th Nov 2021,MUN,1,1.41,4,2.80
2210389,20th Nov 2021,WAT,4,2.80,1,1.41
2210390,20th Nov 2021,WHU,0,0.40,1,1.42
2210390,20th Nov 2021,WOL,1,1.42,0,0.40
2210391,27th Nov 2021,ARS,2,2.52,0,0.25
2210391,27th Nov 2021,NEW,0,0.25,2,2.52
2210392,28th Nov 2021,BRE,1,1.23,0,1.01
2210392,28th Nov 2021,EVE,0,1.01,1,1.23
2210393,27th Nov 2021,BHA,0,2.59,0,0.66
2210393,27th Nov 2021,LEE,0,0.66,0,2.59
2210394,23rd Feb 2022,BUR,1,1.08,0,0.74
2210394,23rd Feb 2022,TOT,0,0.74,1,1.08
2210395,28th Nov 2021,CHE,1,3.11,1,0.90
2210395,28th Nov 2021,MUN,1,0.90,1,3.11
2210396,27th Nov 2021,AVL,2,0.46,1,0.96
2210396,27th Nov 2021,CRY,1,0.96,2,0.46
2210397,28th Nov 2021,LEI,4,2.14,2,2.79
2210397,28th Nov 2021,WAT,2,2.79,4,2.14
2210398,27th Nov 2021,LIV,4,2.95,0,1.06
2210398,27th Nov 2021,SOU,0,1.06,4,2.95
2210399,28th Nov 2021,MCI,2,2.14,1,0.18
2210399,28th Nov 2021,WHU,1,0.18,2,2.14
2210400,27th Nov 2021,NOR,0,1.63,0,0.27
2210400,27th Nov 2021,WOL,0,0.27,0,1.63
2210401,1st Dec 2021,AVL,1,0.78,2,0.97
2210401,1st Dec 2021,MCI,2,0.97,1,0.78
2210402,1st Dec 2021,EVE,1,0.72,4,2.66
2210402,1st Dec 2021,LIV,4,2.66,1,0.72
2210403,30th Nov 2021,CRY,0,1.15,1,1.41
2210403,30th Nov 2021,LEE,1,1.41,0,1.15
2210404,2nd Dec 2021,ARS,2,1.44,3,1.94
2210404,2nd Dec 2021,MUN,3,1.94,2,1.44
2210405,1st Dec 2021,CHE,2,0.92,1,1.02
2210405,1st Dec 2021,WAT,1,1.02,2,0.92
2210406,1st Dec 2021,BHA,1,1.33,1,1.31
2210406,1st Dec 2021,WHU,1,1.31,1,1.33
2210407,1st Dec 2021,BUR,0,0.21,0,0.71
2210407,1st Dec 2021,WOL,0,0.71,0,0.21
2210408,30th Nov 2021,NEW,1,1.16,1,1.21
2210408,30th Nov 2021,NOR,1,1.21,1,1.16
2210409,1st Dec 2021,LEI,2,1.54,2,1.50
2210409,1st Dec 2021,SOU,2,1.50,2,1.54
2210410,2nd Dec 2021,BRE,0,0.29,2,1.97
2210410,2nd Dec 2021,TOT,2,1.97,0,0.29
2210411,5th Dec 2021,AVL,2,2.21,1,1.07
2210411,5th Dec 2021,LEI,1,1.07,2,2.21
2210412,6th Dec 2021,ARS,1,0.99,2,0.95
2210412,6th Dec 2021,EVE,2,0.95,1,0.99
2210413,5th Dec 2021,BRE,2,1.05,2,1.24
2210413,5th Dec 2021,LEE,2,1.24,2,1.05
2210414,5th Dec 2021,CRY,0,0.53,1,0.95
2210414,5th Dec 2021,MUN,1,0.95,0,0.53
2210415,4th Dec 2021,BUR,0,0.81,1,1.05
2210415,4th Dec 2021,NEW,1,1.05,0,0.81
2210416,4th Dec 2021,BHA,1,1.69,1,1.57
2210416,4th Dec 2021,SOU,1,1.57,1,1.69
2210417,5th Dec 2021,NOR,0,1.33,3,1.65
2210417,5th Dec 2021,TOT,3,1.65,0,1.33
2210418,4th Dec 2021,MCI,3,3.18,1,0.76
2210418,4th Dec 2021,WAT,1,0.76,3,3.18
2210419,4th Dec 2021,CHE,2,1.35,3,1.83
2210419,4th Dec 2021,WHU,3,1.83,2,1.35
2210420,4th Dec 2021,LIV,1,2.81,0,0.09
2210420,4th Dec 2021,WOL,0,0.09,1,2.81
2210421,11th Dec 2021,ARS,3,1.83,0,0.66
2210421,11th Dec 2021,SOU,0,0.66,3,1.83
2210422,10th Dec 2021,BRE,2,1.59,1,0.47
2210422,10th Dec 2021,WAT,1,0.47,2,1.59
2210423,16th Mar 2022,BHA,0,0.71,2,2.21
2210423,16th Mar 2022,TOT,2,2.21,0,0.71
2210424,12th Dec 2021,BUR,0,0.83,0,0.76
2210424,12th Dec 2021,WHU,0,0.76,0,0.83
2210425,11th Dec 2021,CHE,3,2.68,2,1.46
2210425,11th Dec 2021,LEE,2,1.46,3,2.68
2210426,12th Dec 2021,CRY,3,2.20,1,1.04
2210426,12th Dec 2021,EVE,1,1.04,3,2.20
2210427,12th Dec 2021,LEI,4,2.60,0,0.95
2210427,12th Dec 2021,NEW,0,0.95,4,2.60
2210428,11th Dec 2021,AVL,0,0.22,1,2.19
2210428,11th Dec 2021,LIV,1,2.19,0,0.22
2210429,11th Dec 2021,MCI,1,3.26,0,0.19
2210429,11th Dec 2021,WOL,0,0.19,1,3.26
2210430,11th Dec 2021,MUN,1,2.03,0,1.19
2210430,11th Dec 2021,NOR,0,1.19,1,2.03
2210431,15th Dec 2021,ARS,2,2.85,0,0.38
2210431,15th Dec 2021,WHU,0,0.38,2,2.85
2210432,19th Jan 2022,BRE,1,2.47,3,2.30
2210432,19th Jan 2022,MUN,3,2.30,1,2.47
2210433,15th Dec 2021,BHA,0,1.39,1,1.31
2210433,15th Dec 2021,WOL,1,1.31,0,1.39
2210434,5th Feb 2022,BUR,0,0.63,0,0.80
2210434,5th Feb 2022,WAT,0,0.80,0,0.63
2210435,15th Dec 2021,CRY,2,1.23,2,0.65
2210435,15th Dec 2021,SOU,2,0.65,2,1.23
2210436,19th Jan 2022,LEI,2,1.17,3,3.14
2210436,19th Jan 2022,TOT,3,3.14,2,1.17
2210437,14th Dec 2021,AVL,2,2.00,0,0.45
2210437,14th Dec 2021,NOR,0,0.45,2,2.00
2210438,16th Dec 2021,CHE,1,2.91,1,0.55
2210438,16th Dec 2021,EVE,1,0.55,1,2.91
2210439,16th Dec 2021,LIV,3,2.68,1,0.26
2210439,16th Dec 2021,NEW,1,0.26,3,2.68
2210440,14th Dec 2021,LEE,0,0.33,7,3.12
2210440,14th Dec 2021,MCI,7,3.12,0,0.33
2210441,19th May 2022,AVL,1,1.46,1,1.60
2210441,19th May 2022,BUR,1,1.60,1,1.46
2210442,20th Apr 2022,EVE,1,1.76,1,0.91
2210442,20th Apr 2022,LEI,1,0.91,1,1.76
2210443,18th Dec 2021,ARS,4,3.48,1,1.63
2210443,18th Dec 2021,LEE,1,1.63,4,3.48
2210444,15th Feb 2022,BHA,0,0.72,2,1.70
2210444,15th Feb 2022,MUN,2,1.70,0,0.72
2210445,19th Dec 2021,MCI,4,3.03,0,0.31
2210445,19th Dec 2021,NEW,0,0.31,4,3.03
2210446,11th Jan 2022,BRE,1,0.54,4,1.42
2210446,11th Jan 2022,SOU,4,1.42,1,0.54
2210447,19th Dec 2021,LIV,2,1.46,2,3.02
2210447,19th Dec 2021,TOT,2,3.02,2,1.46
2210448,23rd Feb 2022,CRY,4,1.12,1,1.38
2210448,23rd Feb 2022,WAT,1,1.38,4,1.12
2210449,12th Jan 2022,NOR,0,0.31,2,2.49
2210449,12th Jan 2022,WHU,2,2.49,0,0.31
2210450,19th Dec 2021,CHE,0,0.90,0,0.25
2210450,19th Dec 2021,WOL,0,0.25,0,0.90
2210451,26th Dec 2021,AVL,1,0.45,3,2.64
2210451,26th Dec 2021,CHE,3,2.64,1,0.45
2210452,26th Dec 2021,BRE,0,0.98,2,0.82
2210452,26th Dec 2021,BHA,2,0.82,0,0.98
2210453,6th Apr 2022,BUR,3,2.02,2,2.40
2210453,6th Apr 2022,EVE,2,2.40,3,2.02
2210454,23rd Feb 2022,LEE,0,0.24,6,5.36
2210454,23rd Feb 2022,LIV,6,5.36,0,0.24
2210455,26th Dec 2021,LEI,3,2.67,6,3.72
2210455,26th Dec 2021,MCI,6,3.72,3,2.67
2210456,27th Dec 2021,MUN,1,1.72,1,1.28
2210456,27th Dec 2021,NEW,1,1.28,1,1.72
2210457,26th Dec 2021,ARS,5,2.61,0,0.12
2210457,26th Dec 2021,NOR,0,0.12,5,2.61
2210458,26th Dec 2021,CRY,0,0.25,3,2.28
2210458,26th Dec 2021,TOT,3,2.28,0,0.25
2210459,26th Dec 2021,SOU,3,1.18,2,1.63
2210459,26th Dec 2021,WHU,2,1.63,3,1.18
2210460,10th Mar 2022,WAT,0,0.66,4,0.67
2210460,10th Mar 2022,WOL,4,0.67,0,0.66
2210461,24th Feb 2022,ARS,2,4.91,1,1.35
2210461,24th Feb 2022,WOL,1,1.35,2,4.91
2210462,29th Dec 2021,BRE,0,0.39,1,1.11
2210462,29th Dec 2021,MCI,1,1.11,0,0.39
2210463,29th Dec 2021,BHA,1,0.91,1,0.70
2210463,29th Dec 2021,CHE,1,0.70,1,0.91
2210464,28th Dec 2021,CRY,3,2.05,0,0.95
2210464,28th Dec 2021,NOR,0,0.95,3,2.05
2210465,17th Mar 2022,EVE,1,0.66,0,0.87
2210465,17th Mar 2022,NEW,0,0.87,1,0.66
2210466,10th Mar 2022,AVL,3,1.54,0,0.21
2210466,10th Mar 2022,LEE,0,0.21,3,1.54
2210467,28th Dec 2021,LEI,1,0.43,0,2.33
2210467,28th Dec 2021,LIV,0,2.33,1,0.43
2210468,30th Dec 2021,BUR,1,1.15,3,2.42
2210468,30th Dec 2021,MUN,3,2.42,1,1.15
2210469,28th Dec 2021,SOU,1,0.36,1,2.32
2210469,28th Dec 2021,TOT,1,2.32,1,0.36
2210470,28th Dec 2021,WAT,1,1.64,4,3.59
2210470,28th Dec 2021,WHU,4,3.59,1,1.64
2210471,1st Jan 2022,ARS,1,0.76,2,2.29
2210471,1st Jan 2022,MCI,2,2.29,1,0.76
2210472,2nd Jan 2022,AVL,1,0.82,2,0.58
2210472,2nd Jan 2022,BRE,2,0.58,1,0.82
2210473,2nd Jan 2022,CHE,2,1.23,2,1.75
2210473,2nd Jan 2022,LIV,2,1.75,2,1.23
2210474,1st Jan 2022,CRY,2,2.39,3,2.18
2210474,1st Jan 2022,WHU,3,2.18,2,2.39
2210475,2nd Jan 2022,BHA,3,1.73,2,1.74
2210475,2nd Jan 2022,EVE,2,1.74,3,1.73
2210476,2nd Jan 2022,BUR,1,0.98,3,1.87
2210476,2nd Jan 2022,LEE,3,1.87,1,0.98
2210477,11th May 2022,LEI,3,2.00,0,1.06
2210477,11th May 2022,NOR,0,1.06,3,2.00
2210478,3rd Jan 2022,MUN,0,0.79,1,0.70
2210478,3rd Jan 2022,WOL,1,0.70,0,0.79
2210479,10th Mar 2022,NEW,2,0.65,1,1.16
2210479,10th Mar 2022,SOU,1,1.16,2,0.65
2210480,1st Jan 2022,TOT,1,2.28,0,0.30
2210480,1st Jan 2022,WAT,0,0.30,1,2.28
2210481,15th Jan 2022,AVL,2,1.82,2,0.99
2210481,15th Jan 2022,MUN,2,0.99,2,1.82
2210482,14th Jan 2022,BHA,1,2.01,1,0.18
2210482,14th Jan 2022,CRY,1,0.18,1,2.01
2210483,1st Mar 2022,BUR,0,0.85,2,1.51
2210483,1st Mar 2022,LEI,2,1.51,0,0.85
2210484,16th Jan 2022,BRE,0,0.71,3,2.79
2210484,16th Jan 2022,LIV,3,2.79,0,0.71
2210485,15th Jan 2022,CHE,0,0.31,1,1.00
2210485,15th Jan 2022,MCI,1,1.00,0,0.31
2210486,15th Jan 2022,NEW,1,1.17,1,1.36
2210486,15th Jan 2022,WAT,1,1.36,1,1.17
2210487,15th Jan 2022,EVE,1,0.61,2,1.00
2210487,15th Jan 2022,NOR,2,1.00,1,0.61
2210488,12th May 2022,ARS,0,0.49,3,2.84
2210488,12th May 2022,TOT,3,2.84,0,0.49
2210489,16th Jan 2022,LEE,3,2.22,2,2.37
2210489,16th Jan 2022,WHU,2,2.37,3,2.22
2210490,15th Jan 2022,SOU,1,0.77,3,2.61
2210490,15th Jan 2022,WOL,3,2.61,1,0.77
2210491,23rd Jan 2022,ARS,0,1.21,0,0.39
2210491,23rd Jan 2022,BUR,0,0.39,0,1.21
2210492,22nd Jan 2022,BRE,1,1.55,2,0.23
2210492,22nd Jan 2022,WOL,2,0.23,1,1.55
2210493,23rd Jan 2022,CHE,2,1.20,0,0.50
2210493,23rd Jan 2022,TOT,0,0.50,2,1.20
2210494,23rd Jan 2022,CRY,1,2.18,3,1.86
2210494,23rd Jan 2022,LIV,3,1.86,1,2.18
2210495,22nd Jan 2022,AVL,1,0.82,0,1.69
2210495,22nd Jan 2022,EVE,0,1.69,1,0.82
2210496,22nd Jan 2022,LEE,0,0.71,1,0.96
2210496,22nd Jan 2022,NEW,1,0.96,0,0.71
2210497,23rd Jan 2022,BHA,1,1.11,1,1.44
2210497,23rd Jan 2022,LEI,1,1.44,1,1.11
2210498,22nd Jan 2022,MUN,1,1.88,0,0.28
2210498,22nd Jan 2022,WHU,0,0.28,1,1.88
2210499,22nd Jan 2022,MCI,1,1.84,1,0.81
2210499,22nd Jan 2022,SOU,1,0.81,1,1.84
2210500,21st Jan 2022,NOR,3,1.11,0,1.18
2210500,21st Jan 2022,WAT,0,1.18,3,1.11
2210501,9th Feb 2022,AVL,3,2.08,3,1.93
2210501,9th Feb 2022,LEE,3,1.93,3,2.08
2210502,18th Jan 2022,BHA,1,0.73,1,0.73
2210502,18th Jan 2022,CHE,1,0.73,1,0.73
2210503,8th Feb 2022,BUR,1,0.38,1,1.85
2210503,8th Feb 2022,MUN,1,1.85,1,0.38
2210504,9th Feb 2022,CRY,1,1.28,1,0.41
2210504,9th Feb 2022,NOR,1,0.41,1,1.28
2210505,8th Feb 2022,WAT,0,0.33,1,0.80
2210505,8th Feb 2022,WHU,1,0.80,0,0.33
2210506,10th Feb 2022,ARS,1,2.08,0,0.80
2210506,10th Feb 2022,WOL,0,0.80,1,2.08
2210507,10th Feb 2022,LEI,0,0.52,2,1.80
2210507,10th Feb 2022,LIV,2,1.80,0,0.52
2210508,9th Feb 2022,BRE,0,0.37,2,1.87
2210508,9th Feb 2022,MCI,2,1.87,0,0.37
2210509,8th Feb 2022,EVE,1,0.77,3,1.96
2210509,8th Feb 2022,NEW,3,1.96,1,0.77
