match_id,nick_name,full_name,pos,team,bps
1059703,Egan,John Egan,Defender,SHU,14
1059703,O'Connell,Jack O'Connell,Defender,SHU,10
1059703,Lundstram,John Lundstram,Defender,SHU,16
1059703,McBurnie,Oliver McBurnie,Forward,SHU,0
1059703,Robinson (Callum),Callum Robinson,Midfielder,SHU,4
1059703,Henderson (Dean),Dean Henderson,Goalkeeper,SHU,8
1059704,Lennon,Aaron Lennon,Midfielder,BUR,4
1059704,Tarkowski,James Tarkowski,Defender,BUR,30
1059704,Pieters,Erik Pieters,Defender,BUR,47
1059704,Cork,Jack Cork,Midfielder,BUR,10
1059704,Rodriguez,Jay Rodriguez,Forward,BUR,2
1059704,Barnes (Ashley),Ashley Barnes,Forward,BUR,64
1059704,Mee,Ben Mee,Defender,BUR,28
1059704,Westwood,Ashley Roy Westwood,Midfielder,BUR,7
1059704,Gudmundsson,Johann Berg Gudmundsson,Midfielder,BUR,32
1059704,Wood,Chris Wood,Forward,BUR,1
1059704,Lowton,Matthew Lowton,Defender,BUR,24
1059704,Pope,Nick Pope,Goalkeeper,BUR,28
1059704,McNeil,Dwight McNeil,Midfielder,BUR,15
1059704,Bertrand,Ryan Bertrand,Defender,SOU,-2
1059704,Romeu,Oriol Romeu,Midfielder,SOU,9
1059704,Redmond,Nathan Redmond,Midfielder,SOU,11
1059704,Ings,Danny Ings,Forward,SOU,5
1059704,Stephens (Jack),Jack Stephens,Defender,SOU,3
1059704,Vestergaard,Jannik Vestergaard,Defender,SOU,3
1059704,Ward-Prowse,James Ward-Prowse,Midfielder,SOU,11
1059704,Gunn,Angus Gunn,Goalkeeper,SOU,-2
1059704,Boufal,Sofiane Boufal,Midfielder,SOU,2
1059704,Højbjerg,Pierre-Emile Højbjerg,Midfielder,SOU,2
1059704,Bednarek,Jan Bednarek,Defender,SOU,2
1059704,Adams,Che Adams,Forward,SOU,-5
1059704,Valery,Yann Valery,Defender,SOU,-7
1059704,Obafemi,Michael Obafemi,Forward,SOU,1
1059705,Dann,Scott Dann,Defender,CRY,19
1059705,Guaita,Vicente Guaita,Goalkeeper,CRY,24
1059705,McArthur,James McArthur,Midfielder,CRY,16
1059705,Benteke,Christian Benteke,Forward,CRY,9
1059705,Ward (Joel),Joel Ward,Defender,CRY,24
1059705,Kelly (Martin),Martin Kelly,Defender,CRY,24
1059705,Wickham,Connor Wickham,Forward,CRY,1
1059705,Townsend,Andros Townsend,Midfielder,CRY,16
1059705,Milivojevic,Luka Milivojevic,Midfielder,CRY,0
1059705,Van Aanholt,Patrick Van Aanholt,Defender,CRY,24
1059705,Ayew,Jordan Ayew,Forward,CRY,14
1059705,Zaha,Wilfried Zaha,Midfielder,CRY,1
1059705,Meyer,Max Meyer,Midfielder,CRY,7
1059705,Schneiderlin,Morgan Schneiderlin,Midfielder,EVE,-5
1059705,Sigurdsson,Gylfi Sigurdsson,Midfielder,EVE,6
1059705,Coleman,Seamus Coleman,Defender,EVE,23
1059705,Bernard,Bernard Anício Caldeira Duarte,Midfielder,EVE,4
1059705,Digne,Lucas Digne,Defender,EVE,18
1059705,Keane,Michael Keane,Defender,EVE,27
1059705,Pickford,Jordan Pickford,Goalkeeper,EVE,25
1059705,André Gomes,André Filipe Tavares Gomes,Midfielder,EVE,13
1059705,Gbamin,Jean-Philippe Gbamin,Midfielder,EVE,7
1059705,Mina,Yerry Mina,Defender,EVE,32
1059705,Davies (Tom),Tom Davies,Midfielder,EVE,4
1059705,Calvert-Lewin,Dominic Calvert-Lewin,Forward,EVE,6
1059705,Richarlison,Richarlison de Andrade,Midfielder,EVE,7
1059705,Kean,Moise Kean,Forward,EVE,5
1059706,Schmeichel,Kasper Schmeichel,Goalkeeper,LEI,23
1059706,Evans (Jonny),Jonny Evans,Defender,LEI,29
1059706,Albrighton,Marc Albrighton,Midfielder,LEI,2
1059706,Vardy,Jamie Vardy,Forward,LEI,5
1059706,Ricardo Pereira,Ricardo Domingos Barbosa Pereira,Defender,LEI,37
1059706,Tielemans,Youri Tielemans,Midfielder,LEI,21
1059706,Ayoze Pérez,Ayoze Pérez Gutiérrez,Midfielder,LEI,11
1059706,Maddison,James Maddison,Midfielder,LEI,12
1059706,Chilwell,Benjamin Chilwell,Defender,LEI,23
1059706,Choudhury,Hamza Choudhury,Midfielder,LEI,14
1059706,Barnes (Harvey),Harvey Barnes,Midfielder,LEI,5
1059706,Ndidi,Onyinye Wilfred Ndidi,Midfielder,LEI,15
1059706,Söyüncü,Caglar Söyüncü,Defender,LEI,29
1059706,Moutinho,João Moutinho,Midfielder,WOL,11
1059706,Rui Patrício,Rui Pedro dos Santos Patrício,Goalkeeper,WOL,23
1059706,R Bennett,Ryan Bennett,Defender,WOL,22
1059706,Doherty,Matt Doherty,Defender,WOL,17
1059706,Boly,Willy Boly,Defender,WOL,26
1059706,Coady,Conor Coady,Defender,WOL,20
1059706,Raúl Jiménez,Raul Alonso Jimenez Rodriguez,Forward,WOL,17
1059706,Saiss,Romain Saiss,Defender,WOL,3
1059706,Jonny,Jonathan Castro Otto,Defender,WOL,16
1059706,Dendoncker,Leander Dendoncker,Midfielder,WOL,11
1059706,Ruben Neves,Rúben Diogo da Silva Neves,Midfielder,WOL,12
1059706,Diogo Jota,Diogo José Teixeira da Silva,Midfielder,WOL,1
1059706,Cutrone,Patrick Cutrone,Forward,WOL,-1
1059707,Heaton,Tom Heaton,Goalkeeper,AVL,3
1059707,Elmohamady,Ahmed Elmohamady,Defender,AVL,1
1059707,Taylor (Neil),Neil Taylor,Defender,AVL,1
1059707,Kodjia,Jonathan Kodjia,Forward,AVL,3
1059707,Hourihane,Conor Hourihane,Midfielder,AVL,13
1059707,Jota,José Ignacio Peleteiro Ramallo,Midfielder,AVL,1
1059707,Engels,Björn Engels,Defender,AVL,0
1059707,Grealish,Jack Grealish,Midfielder,AVL,29
1059707,McGinn,John McGinn,Midfielder,AVL,22
1059707,Trezeguet,Mahmoud Hassan,Midfielder,AVL,8
1059707,Mings,Tyrone Mings,Defender,AVL,22
1059707,El Ghazi,Anwar El Ghazi,Midfielder,AVL,3
1059707,Wesley,Wesley Moraes Ferreira da Silva,Forward,AVL,5
1059707,Douglas Luiz,Douglas Luiz Soares de Paulo,Midfielder,AVL,5
1059707,Lloris,Hugo Lloris,Goalkeeper,TOT,9
1059707,Rose,Danny Rose,Defender,TOT,9
1059707,Sissoko,Moussa Sissoko,Midfielder,TOT,15
1059707,Alderweireld,Toby Alderweireld,Defender,TOT,13
1059707,Lamela,Erik Lamela,Midfielder,TOT,15
1059707,Kane (Harry),Harry Kane,Forward,TOT,54
1059707,Eriksen,Christian Eriksen,Midfielder,TOT,12
1059707,Lucas Moura,Lucas Rodrigues Moura da Silva,Midfielder,TOT,22
1059707,Winks,Harry Winks,Midfielder,TOT,15
1059707,Walker-Peters,Kyle Walker-Peters,Defender,TOT,19
1059707,Nkoudou,Georges-Kévin Nkoudou Mbida,Midfielder,TOT,3
1059707,Sánchez (Davinson),Davinson Sánchez,Defender,TOT,12
1059707,Skipp,Oliver Skipp,Midfielder,TOT,3
1059707,NDombele,Tanguy NDombele,Midfielder,TOT,29
1059708,Murray,Glenn Murray,Forward,BHA,2
1059708,Stephens (Dale),Dale Stephens,Midfielder,BHA,15
1059708,Groß,Pascal Groß,Midfielder,BHA,18
1059708,Duffy (Shane),Shane Duffy,Defender,BHA,28
1059708,Pröpper,Davy Pröpper,Midfielder,BHA,26
1059708,Burn,Dan Burn,Defender,BHA,24
1059708,Dunk,Lewis Dunk,Defender,BHA,43
1059708,Montoya,Martín Montoya,Defender,BHA,23
1059708,Andone,Florin Andone,Forward,BHA,31
1059708,Locadia,Jürgen Locadia,Forward,BHA,11
1059708,March,Solomon March,Midfielder,BHA,15
1059708,Maupay,Neal Maupay,Forward,BHA,30
1059708,Mat Ryan,Mathew Ryan,Goalkeeper,BHA,29
1059708,Bernardo,Bernardo Fernandes da Silva Junior,Defender,BHA,3
1059708,Foster,Ben Foster,Goalkeeper,WAT,-3
1059708,Capoue,Etienne Capoue,Midfielder,WAT,9
1059708,Holebas,José Holebas,Defender,WAT,-5
1059708,Cathcart,Craig Cathcart,Defender,WAT,-1
1059708,Deeney,Troy Deeney,Forward,WAT,9
1059708,Femenía,Francisco Femenía Far,Defender,WAT,6
1059708,Dawson,Craig Dawson,Defender,WAT,3
1059708,Pereyra,Roberto Pereyra,Midfielder,WAT,4
1059708,Gray (Andre),Andre Gray,Forward,WAT,5
1059708,Deulofeu,Gerard Deulofeu,Forward,WAT,1
1059708,Hughes,Will Hughes,Midfielder,WAT,4
1059708,Doucouré,Abdoulaye Doucouré,Midfielder,WAT,9
1059708,Isaac Success,Isaac Success Ajayi,Forward,WAT,1
1059709,Silva,David Silva,Midfielder,MCI,11
1059709,Aguero,Sergio Aguero,Forward,MCI,29
1059709,Walker,Kyle Walker,Defender,MCI,33
1059709,Gundogan,Ilkay Gundogan,Midfielder,MCI,3
1059709,De Bruyne,Kevin De Bruyne,Midfielder,MCI,40
1059709,Stones,John Stones,Defender,MCI,33
1059709,Mahrez,Riyad Mahrez,Midfielder,MCI,48
1059709,Sterling (Raheem),Raheem Sterling,Midfielder,MCI,63
1059709,Ederson,Ederson Santana de Moraes,Goalkeeper,MCI,26
1059709,Laporte,Aymeric Laporte,Defender,MCI,27
1059709,Jesus,Gabriel Fernando de Jesus,Forward,MCI,37
1059709,Zinchenko,Oleksandr Zinchenko,Defender,MCI,26
1059709,Foden,Phil Foden,Midfielder,MCI,3
1059709,Rodri,Rodrigo Hernández Cascante,Midfielder,MCI,12
1059709,Snodgrass,Robert Snodgrass,Midfielder,WHU,8
1059709,Fabianski,Lukasz Fabianski,Goalkeeper,WHU,-2
1059709,Hernández (Javier),Javier Hernández,Forward,WHU,0
1059709,Wilshere,Jack Wilshere,Midfielder,WHU,6
1059709,Cresswell,Aaron Cresswell,Defender,WHU,-12
1059709,Antonio,Michail Antonio,Forward,WHU,2
1059709,Fredericks,Ryan Fredericks,Defender,WHU,-7
1059709,Lanzini,Manuel Lanzini,Midfielder,WHU,19
1059709,Felipe Anderson,Felipe Anderson Pereira Gomes,Midfielder,WHU,1
1059709,Haller,Sébastien Haller,Forward,WHU,16
1059709,Balbuena,Fabián Balbuena,Defender,WHU,-14
1059709,Rice,Declan Rice,Midfielder,WHU,15
1059709,Fornals,Pablo Fornals,Midfielder,WHU,5
1059709,Diop,Issa Diop,Defender,WHU,-16
1059710,Azpilicueta,César Azpilicueta,Defender,CHE,-7
1059710,Giroud,Olivier Giroud,Forward,CHE,3
1059710,Pedro,Pedro Rodríguez Ledesma,Midfielder,CHE,23
1059710,Jorginho,Jorge Luiz Frello Filho,Midfielder,CHE,11
1059710,Barkley,Ross Barkley,Midfielder,CHE,3
1059710,Kovacic,Mateo Kovacic,Midfielder,CHE,27
1059710,Zouma,Kurt Zouma,Defender,CHE,-12
1059710,Emerson,Emerson Palmieri dos Santos,Defender,CHE,3
1059710,Kepa,Kepa Arrizabalaga Revuelta,Goalkeeper,CHE,-7
1059710,Kanté,N'Golo Kanté,Midfielder,CHE,-1
1059710,Christensen,Andreas Christensen,Defender,CHE,1
1059710,Abraham,Tammy Abraham,Forward,CHE,1
1059710,Pulisic,Christian Pulisic,Midfielder,CHE,4
1059710,Mount,Mason Mount,Midfielder,CHE,19
1059710,Mata,Juan Mata,Midfielder,MUN,3
1059710,De Gea,David De Gea,Goalkeeper,MUN,34
1059710,Pogba,Paul Pogba,Midfielder,MUN,30
1059710,Maguire,Harry Maguire,Defender,MUN,30
1059710,Shaw,Luke Shaw,Defender,MUN,28
1059710,Lingard,Jesse Lingard,Midfielder,MUN,4
1059710,Martial,Anthony Martial,Midfielder,MUN,24
1059710,Pereira,Andreas Pereira,Midfielder,MUN,23
1059710,Rashford,Marcus Rashford,Midfielder,MUN,48
1059710,Lindelof,Victor Nilsson-Lindelof,Defender,MUN,24
1059710,McTominay,Scott McTominay,Midfielder,MUN,15
1059710,James (Daniel),Daniel James,Midfielder,MUN,25
1059710,Wan-Bissaka,Aaron Wan-Bissaka,Defender,MUN,33
1059710,Greenwood,Mason Greenwood,Forward,MUN,3
1059711,Monreal,Nacho Monreal,Defender,ARS,30
1059711,Sokratis,Sokratis Papastathopoulos,Defender,ARS,28
1059711,Aubameyang,Pierre-Emerick Aubameyang,Forward,ARS,29
1059711,Mkhitaryan,Henrikh Mkhitaryan,Midfielder,ARS,-1
1059711,Leno,Bernd Leno,Goalkeeper,ARS,27
1059711,Xhaka,Granit Xhaka,Midfielder,ARS,13
1059711,Chambers,Calum Chambers,Defender,ARS,26
1059711,Maitland-Niles,Ainsley Maitland-Niles,Defender,ARS,40
1059711,Dani Ceballos,Daniel Ceballos Fernández,Midfielder,ARS,4
1059711,Pepe,Nicolas Pepe,Midfielder,ARS,3
1059711,Willock,Joseph Willock,Midfielder,ARS,9
1059711,Nelson,Reiss Nelson,Midfielder,ARS,11
1059711,Guendouzi,Matteo Guendouzi,Midfielder,ARS,15
1059711,Martinelli,Gabriel Teodoro Martinelli Silva,Forward,ARS,2
1059711,Shelvey,Jonjo Shelvey,Midfielder,NEW,4
1059711,Ritchie,Matt Ritchie,Defender,NEW,11
1059711,Dubravka,Martin Dubravka,Goalkeeper,NEW,5
1059711,Willems,Jetro Willems,Defender,NEW,3
1059711,Lascelles,Jamaal Lascelles,Defender,NEW,9
1059711,Dummett,Paul Dummett,Defender,NEW,21
1059711,Manquillo,Javier Manquillo,Defender,NEW,6
1059711,Schär,Fabian Schär,Defender,NEW,9
1059711,Hayden (Isaac),Isaac Hayden,Midfielder,NEW,21
1059711,Saint-Maximin,Allan Saint-Maximin,Midfielder,NEW,4
1059711,Almirón,Miguel Almirón,Midfielder,NEW,3
1059711,Longstaff (Sean),Sean Longstaff,Midfielder,NEW,8
1059711,Joelinton,Joelinton Cássio Apolinário de Lira,Forward,NEW,17
1059712,Monreal,Nacho Monreal,Defender,ARS,11
1059712,Sokratis,Sokratis Papastathopoulos,Defender,ARS,16
1059712,Luiz,David Luiz Moreira Marinho,Defender,ARS,7
1059712,Aubameyang,Pierre-Emerick Aubameyang,Forward,ARS,29
1059712,Lacazette,Alexandre Lacazette,Forward,ARS,31
1059712,Leno,Bernd Leno,Goalkeeper,ARS,11
1059712,Kolasinac,Sead Kolasinac,Defender,ARS,3
1059712,Maitland-Niles,Ainsley Maitland-Niles,Defender,ARS,9
1059712,Dani Ceballos,Daniel Ceballos Fernández,Midfielder,ARS,42
1059712,Pepe,Nicolas Pepe,Midfielder,ARS,13
1059712,Torreira,Lucas Torreira,Midfielder,ARS,6
1059712,Willock,Joseph Willock,Midfielder,ARS,14
1059712,Nelson,Reiss Nelson,Midfielder,ARS,1
1059712,Guendouzi,Matteo Guendouzi,Midfielder,ARS,22
1059712,Lennon,Aaron Lennon,Midfielder,BUR,5
1059712,Tarkowski,James Tarkowski,Defender,BUR,0
1059712,Pieters,Erik Pieters,Defender,BUR,11
1059712,Cork,Jack Cork,Midfielder,BUR,11
1059712,Rodriguez,Jay Rodriguez,Forward,BUR,1
1059712,Barnes (Ashley),Ashley Barnes,Forward,BUR,28
1059712,Mee,Ben Mee,Defender,BUR,5
1059712,Westwood,Ashley Roy Westwood,Midfielder,BUR,10
1059712,Gudmundsson,Johann Berg Gudmundsson,Midfielder,BUR,18
1059712,Wood,Chris Wood,Forward,BUR,6
1059712,Lowton,Matthew Lowton,Defender,BUR,4
1059712,Pope,Nick Pope,Goalkeeper,BUR,16
1059712,McNeil,Dwight McNeil,Midfielder,BUR,18
1059713,Heaton,Tom Heaton,Goalkeeper,AVL,-1
1059713,Elmohamady,Ahmed Elmohamady,Defender,AVL,26
1059713,Taylor (Neil),Neil Taylor,Defender,AVL,6
1059713,Jota,José Ignacio Peleteiro Ramallo,Midfielder,AVL,6
1059713,Engels,Björn Engels,Defender,AVL,3
1059713,Grealish,Jack Grealish,Midfielder,AVL,25
1059713,McGinn,John McGinn,Midfielder,AVL,18
1059713,Trezeguet,Mahmoud Hassan,Midfielder,AVL,3
1059713,Mings,Tyrone Mings,Defender,AVL,8
1059713,El Ghazi,Anwar El Ghazi,Midfielder,AVL,3
1059713,Wesley,Wesley Moraes Ferreira da Silva,Forward,AVL,10
1059713,Davis,Keinan Davis,Midfielder,AVL,2
1059713,Douglas Luiz,Douglas Luiz Soares de Paulo,Midfielder,AVL,37
1059713,Surman,Andrew Surman,Midfielder,BOU,3
1059713,Daniels,Charlie Daniels,Defender,BOU,11
1059713,Smith (Adam),Adam Smith,Defender,BOU,11
1059713,Cook (Steve),Steve Cook,Defender,BOU,10
1059713,Wilson (Callum),Callum Wilson,Forward,BOU,19
1059713,King (Joshua),Joshua King,Forward,BOU,27
1059713,Fraser,Ryan Fraser,Midfielder,BOU,10
1059713,Aké,Nathan Aké,Defender,BOU,4
1059713,Lerma,Jefferson Lerma,Midfielder,BOU,9
1059713,Wilson (Harry),Harry Wilson,Midfielder,BOU,31
1059713,Solanke,Dominic Solanke,Forward,BOU,7
1059713,Billing,Philip Billing,Midfielder,BOU,0
1059713,Ramsdale,Aaron Ramsdale,Goalkeeper,BOU,19
1059714,Murray,Glenn Murray,Forward,BHA,3
1059714,Stephens (Dale),Dale Stephens,Midfielder,BHA,19
1059714,Groß,Pascal Groß,Midfielder,BHA,22
1059714,Duffy (Shane),Shane Duffy,Defender,BHA,10
1059714,Pröpper,Davy Pröpper,Midfielder,BHA,8
1059714,Mooy,Aaron Mooy,Midfielder,BHA,3
1059714,Burn,Dan Burn,Defender,BHA,6
1059714,Dunk,Lewis Dunk,Defender,BHA,15
1059714,Montoya,Martín Montoya,Defender,BHA,7
1059714,Andone,Florin Andone,Forward,BHA,4
1059714,March,Solomon March,Midfielder,BHA,18
1059714,Maupay,Neal Maupay,Forward,BHA,-2
1059714,Trossard,Leandro Trossard,Midfielder,BHA,21
1059714,Mat Ryan,Mathew Ryan,Goalkeeper,BHA,8
1059714,Snodgrass,Robert Snodgrass,Midfielder,WHU,16
1059714,Fabianski,Lukasz Fabianski,Goalkeeper,WHU,13
1059714,Ogbonna,Angelo Ogbonna,Defender,WHU,15
1059714,Sánchez (Carlos),Carlos Sánchez,Midfielder,WHU,3
1059714,Hernández (Javier),Javier Hernández,Forward,WHU,30
1059714,Wilshere,Jack Wilshere,Midfielder,WHU,1
1059714,Yarmolenko,Andriy Yarmolenko,Midfielder,WHU,2
1059714,Antonio,Michail Antonio,Forward,WHU,0
1059714,Fredericks,Ryan Fredericks,Defender,WHU,9
1059714,Lanzini,Manuel Lanzini,Midfielder,WHU,36
1059714,Masuaku,Arthur Masuaku,Defender,WHU,12
1059714,Rice,Declan Rice,Midfielder,WHU,9
1059714,Fornals,Pablo Fornals,Midfielder,WHU,4
1059714,Diop,Issa Diop,Defender,WHU,12
1059715,Azpilicueta,César Azpilicueta,Defender,CHE,11
1059715,Giroud,Olivier Giroud,Forward,CHE,13
1059715,Willian,Willian Borges Da Silva,Midfielder,CHE,4
1059715,Pedro,Pedro Rodríguez Ledesma,Midfielder,CHE,10
1059715,Jorginho,Jorge Luiz Frello Filho,Midfielder,CHE,4
1059715,Kovacic,Mateo Kovacic,Midfielder,CHE,4
1059715,Zouma,Kurt Zouma,Defender,CHE,10
1059715,Emerson,Emerson Palmieri dos Santos,Defender,CHE,14
1059715,Kepa,Kepa Arrizabalaga Revuelta,Goalkeeper,CHE,14
1059715,Kanté,N'Golo Kanté,Midfielder,CHE,9
1059715,Christensen,Andreas Christensen,Defender,CHE,14
1059715,Abraham,Tammy Abraham,Forward,CHE,2
1059715,Pulisic,Christian Pulisic,Midfielder,CHE,3
1059715,Mount,Mason Mount,Midfielder,CHE,36
1059715,Schmeichel,Kasper Schmeichel,Goalkeeper,LEI,14
1059715,Fuchs,Christian Fuchs,Defender,LEI,7
1059715,Evans (Jonny),Jonny Evans,Defender,LEI,15
1059715,Albrighton,Marc Albrighton,Midfielder,LEI,4
1059715,Vardy,Jamie Vardy,Forward,LEI,-3
1059715,Praet,Dennis Praet,Midfielder,LEI,7
1059715,Ricardo Pereira,Ricardo Domingos Barbosa Pereira,Defender,LEI,8
1059715,Tielemans,Youri Tielemans,Midfielder,LEI,11
1059715,Ayoze Pérez,Ayoze Pérez Gutiérrez,Midfielder,LEI,10
1059715,Maddison,James Maddison,Midfielder,LEI,12
1059715,Choudhury,Hamza Choudhury,Midfielder,LEI,9
1059715,Ndidi,Onyinye Wilfred Ndidi,Midfielder,LEI,29
1059715,Söyüncü,Caglar Söyüncü,Defender,LEI,13
1059716,Walcott,Theo Walcott,Midfielder,EVE,0
1059716,Sigurdsson,Gylfi Sigurdsson,Midfielder,EVE,9
1059716,Coleman,Seamus Coleman,Defender,EVE,18
1059716,Bernard,Bernard Anício Caldeira Duarte,Midfielder,EVE,41
1059716,Digne,Lucas Digne,Defender,EVE,38
1059716,Keane,Michael Keane,Defender,EVE,27
1059716,Pickford,Jordan Pickford,Goalkeeper,EVE,26
1059716,André Gomes,André Filipe Tavares Gomes,Midfielder,EVE,11
1059716,Gbamin,Jean-Philippe Gbamin,Midfielder,EVE,9
1059716,Mina,Yerry Mina,Defender,EVE,24
1059716,Calvert-Lewin,Dominic Calvert-Lewin,Forward,EVE,7
1059716,Holgate,Mason Holgate,Defender,EVE,7
1059716,Richarlison,Richarlison de Andrade,Midfielder,EVE,2
1059716,Kean,Moise Kean,Forward,EVE,1
1059716,Foster,Ben Foster,Goalkeeper,WAT,6
1059716,Capoue,Etienne Capoue,Midfielder,WAT,11
1059716,Holebas,José Holebas,Defender,WAT,10
1059716,Cathcart,Craig Cathcart,Defender,WAT,12
1059716,Deeney,Troy Deeney,Forward,WAT,8
1059716,Cleverley,Tom Cleverley,Midfielder,WAT,3
1059716,Welbeck,Danny Welbeck,Forward,WAT,2
1059716,Femenía,Francisco Femenía Far,Defender,WAT,4
1059716,Dawson,Craig Dawson,Defender,WAT,7
1059716,Pereyra,Roberto Pereyra,Midfielder,WAT,2
1059716,Gray (Andre),Andre Gray,Forward,WAT,4
1059716,Deulofeu,Gerard Deulofeu,Forward,WAT,11
1059716,Hughes,Will Hughes,Midfielder,WAT,13
1059716,Doucouré,Abdoulaye Doucouré,Midfielder,WAT,5
1059717,Silva,David Silva,Midfielder,MCI,2
1059717,Aguero,Sergio Aguero,Forward,MCI,29
1059717,Otamendi,Nicolás Otamendi,Defender,MCI,7
1059717,Walker,Kyle Walker,Defender,MCI,10
1059717,Gundogan,Ilkay Gundogan,Midfielder,MCI,16
1059717,De Bruyne,Kevin De Bruyne,Midfielder,MCI,47
1059717,Mahrez,Riyad Mahrez,Midfielder,MCI,1
1059717,Sterling (Raheem),Raheem Sterling,Midfielder,MCI,25
1059717,Ederson,Ederson Santana de Moraes,Goalkeeper,MCI,6
1059717,Laporte,Aymeric Laporte,Defender,MCI,9
1059717,Bernardo Silva,Bernardo Mota Veiga de Carvalho e Silva,Midfielder,MCI,10
1059717,Jesus,Gabriel Fernando de Jesus,Forward,MCI,3
1059717,Zinchenko,Oleksandr Zinchenko,Defender,MCI,12
1059717,Rodri,Rodrigo Hernández Cascante,Midfielder,MCI,18
1059717,Lloris,Hugo Lloris,Goalkeeper,TOT,21
1059717,Rose,Danny Rose,Defender,TOT,4
1059717,Sissoko,Moussa Sissoko,Midfielder,TOT,12
1059717,Alderweireld,Toby Alderweireld,Defender,TOT,8
1059717,Lamela,Erik Lamela,Midfielder,TOT,40
1059717,Kane (Harry),Harry Kane,Forward,TOT,5
1059717,Eriksen,Christian Eriksen,Midfielder,TOT,11
1059717,Lucas Moura,Lucas Rodrigues Moura da Silva,Midfielder,TOT,25
1059717,Winks,Harry Winks,Midfielder,TOT,11
1059717,Walker-Peters,Kyle Walker-Peters,Defender,TOT,5
1059717,Sánchez (Davinson),Davinson Sánchez,Defender,TOT,12
1059717,Lo Celso,Giovani Lo Celso,Midfielder,TOT,4
1059717,Skipp,Oliver Skipp,Midfielder,TOT,3
1059717,NDombele,Tanguy NDombele,Midfielder,TOT,32
1059718,Shelvey,Jonjo Shelvey,Midfielder,NEW,37
1059718,Ritchie,Matt Ritchie,Defender,NEW,5
1059718,Dubravka,Martin Dubravka,Goalkeeper,NEW,6
1059718,Ki Sung-Yueng,Sung-Yueng Ki,Midfielder,NEW,10
1059718,Lascelles,Jamaal Lascelles,Defender,NEW,-2
1059718,Dummett,Paul Dummett,Defender,NEW,-2
1059718,Krafth,Emil Krafth,Defender,NEW,-4
1059718,Schär,Fabian Schär,Defender,NEW,7
1059718,Hayden (Isaac),Isaac Hayden,Midfielder,NEW,12
1059718,Almirón,Miguel Almirón,Midfielder,NEW,8
1059718,Longstaff (Sean),Sean Longstaff,Midfielder,NEW,9
1059718,Joelinton,Joelinton Cássio Apolinário de Lira,Forward,NEW,0
1059718,Muto,Yoshinori Muto,Forward,NEW,2
