match_id,nick_name,full_name,pos,team,saves,pen_saves
1059719,Henderson (Dean),Dean Henderson,Goalkeeper,SHU,4,0
1059720,Adrián,Adrián San Miguel del Castillo,Goalkeeper,LIV,3,0
1059720,Gunn,Angus Gunn,Goalkeeper,SOU,4,0
1059721,De Gea,David De Gea,Goalkeeper,MUN,1,0
1059721,Rui Patrício,Rui Pedro dos Santos Patrício,Goalkeeper,WOL,1,1
1059722,Ramsdale,Aaron Ramsdale,Goalkeeper,BOU,2,0
1059722,Ederson,Ederson Santana de Moraes,Goalkeeper,MCI,6,0
1059723,Heaton,Tom Heaton,Goalkeeper,AVL,1,0
1059723,Pickford,Jordan Pickford,Goalkeeper,EVE,1,0
1059724,Mat Ryan,Mathew Ryan,Goalkeeper,BHA,2,0
1059724,Gunn,Angus Gunn,Goalkeeper,SOU,3,0
1059725,Leno,Bernd Leno,Goalkeeper,ARS,2,0
1059725,Adrián,Adrián San Miguel del Castillo,Goalkeeper,LIV,2,0
1059726,Guaita,Vicente Guaita,Goalkeeper,CRY,2,0
1059726,De Gea,David De Gea,Goalkeeper,MUN,1,0
1059727,Kepa,Kepa Arrizabalaga Revuelta,Goalkeeper,CHE,3,0
1059727,Krul,Tim Krul,Goalkeeper,NOR,5,0
1059728,Schmeichel,Kasper Schmeichel,Goalkeeper,LEI,1,0
1059728,Henderson (Dean),Dean Henderson,Goalkeeper,SHU,0,0
1059729,Dubravka,Martin Dubravka,Goalkeeper,NEW,2,0
1059729,Lloris,Hugo Lloris,Goalkeeper,TOT,2,0
1059730,Foster,Ben Foster,Goalkeeper,WAT,7,0
1059730,Fabianski,Lukasz Fabianski,Goalkeeper,WHU,2,0
1059731,Pope,Nick Pope,Goalkeeper,BUR,2,0
1059731,Rui Patrício,Rui Pedro dos Santos Patrício,Goalkeeper,WOL,3,0
1059732,Leno,Bernd Leno,Goalkeeper,ARS,7,0
1059732,Lloris,Hugo Lloris,Goalkeeper,TOT,6,0
1059733,Pope,Nick Pope,Goalkeeper,BUR,5,0
1059733,Adrián,Adrián San Miguel del Castillo,Goalkeeper,LIV,2,0
1059734,Kepa,Kepa Arrizabalaga Revuelta,Goalkeeper,CHE,2,0
1059734,Henderson (Dean),Dean Henderson,Goalkeeper,SHU,3,0
1059735,Heaton,Tom Heaton,Goalkeeper,AVL,4,0
1059735,Guaita,Vicente Guaita,Goalkeeper,CRY,2,0
1059736,Pickford,Jordan Pickford,Goalkeeper,EVE,3,0
1059736,Rui Patrício,Rui Pedro dos Santos Patrício,Goalkeeper,WOL,3,0
1059737,Ramsdale,Aaron Ramsdale,Goalkeeper,BOU,3,0
1059737,Schmeichel,Kasper Schmeichel,Goalkeeper,LEI,1,0
1059738,Mat Ryan,Mathew Ryan,Goalkeeper,BHA,2,0
1059738,Ederson,Ederson Santana de Moraes,Goalkeeper,MCI,1,0
1059739,Dubravka,Martin Dubravka,Goalkeeper,NEW,3,0
1059739,Foster,Ben Foster,Goalkeeper,WAT,4,0
1059740,De Gea,David De Gea,Goalkeeper,MUN,1,0
1059740,Gunn,Angus Gunn,Goalkeeper,SOU,7,0
1059741,Krul,Tim Krul,Goalkeeper,NOR,5,0
1059741,Fabianski,Lukasz Fabianski,Goalkeeper,WHU,3,0
1059742,Ramsdale,Aaron Ramsdale,Goalkeeper,BOU,4,0
1059742,Pickford,Jordan Pickford,Goalkeeper,EVE,3,0
1059743,Heaton,Tom Heaton,Goalkeeper,AVL,1,0
1059743,Fabianski,Lukasz Fabianski,Goalkeeper,WHU,5,0
1059744,Mat Ryan,Mathew Ryan,Goalkeeper,BHA,0,0
1059744,Pope,Nick Pope,Goalkeeper,BUR,4,0
1059745,Adrián,Adrián San Miguel del Castillo,Goalkeeper,LIV,0,0
1059745,Dubravka,Martin Dubravka,Goalkeeper,NEW,5,0
1059746,Schmeichel,Kasper Schmeichel,Goalkeeper,LEI,4,0
1059746,De Gea,David De Gea,Goalkeeper,MUN,3,0
1059747,Ederson,Ederson Santana de Moraes,Goalkeeper,MCI,0,0
1059747,Krul,Tim Krul,Goalkeeper,NOR,6,0
1059748,Henderson (Dean),Dean Henderson,Goalkeeper,SHU,6,0
1059748,Gunn,Angus Gunn,Goalkeeper,SOU,4,0
1059749,Guaita,Vicente Guaita,Goalkeeper,CRY,2,0
1059749,Lloris,Hugo Lloris,Goalkeeper,TOT,6,0
1059750,Leno,Bernd Leno,Goalkeeper,ARS,8,0
1059750,Foster,Ben Foster,Goalkeeper,WAT,2,0
1059751,Kepa,Kepa Arrizabalaga Revuelta,Goalkeeper,CHE,3,0
1059751,Rui Patrício,Rui Pedro dos Santos Patrício,Goalkeeper,WOL,1,0
1059752,Leno,Bernd Leno,Goalkeeper,ARS,7,0
1059752,Heaton,Tom Heaton,Goalkeeper,AVL,3,0
1059753,Pope,Nick Pope,Goalkeeper,BUR,2,0
1059753,Krul,Tim Krul,Goalkeeper,NOR,4,0
1059754,Kepa,Kepa Arrizabalaga Revuelta,Goalkeeper,CHE,1,0
1059754,Adrián,Adrián San Miguel del Castillo,Goalkeeper,LIV,1,0
1059755,Guaita,Vicente Guaita,Goalkeeper,CRY,3,0
1059755,Rui Patrício,Rui Pedro dos Santos Patrício,Goalkeeper,WOL,4,0
1059756,Pickford,Jordan Pickford,Goalkeeper,EVE,0,0
1059756,Henderson (Dean),Dean Henderson,Goalkeeper,SHU,3,0
1059757,Schmeichel,Kasper Schmeichel,Goalkeeper,LEI,4,0
1059757,Gazzaniga,Paulo Gazzaniga,Goalkeeper,TOT,5,0
1059758,Ederson,Ederson Santana de Moraes,Goalkeeper,MCI,4,0
1059758,Foster,Ben Foster,Goalkeeper,WAT,3,0
1059759,Mat Ryan,Mathew Ryan,Goalkeeper,BHA,4,0
1059759,Dubravka,Martin Dubravka,Goalkeeper,NEW,2,0
1059760,Ramsdale,Aaron Ramsdale,Goalkeeper,BOU,6,0
1059760,Gunn,Angus Gunn,Goalkeeper,SOU,0,0
1059761,De Gea,David De Gea,Goalkeeper,MUN,4,0
1059761,Fabianski,Lukasz Fabianski,Goalkeeper,WHU,3,0
1059762,Ramsdale,Aaron Ramsdale,Goalkeeper,BOU,4,0
1059762,Fabianski,Lukasz Fabianski,Goalkeeper,WHU,0,0
1059762,Jiménez,Roberto Jiménez,Goalkeeper,WHU,3,0
1059763,Heaton,Tom Heaton,Goalkeeper,AVL,1,0
1059763,Pope,Nick Pope,Goalkeeper,BUR,1,0
1059764,Mat Ryan,Mathew Ryan,Goalkeeper,BHA,8,0
1059764,Kepa,Kepa Arrizabalaga Revuelta,Goalkeeper,CHE,1,0
1059765,Guaita,Vicente Guaita,Goalkeeper,CRY,3,0
1059765,McGovern,Michael McGovern,Goalkeeper,NOR,0,0
1059765,Fährmann,Ralf Fährmann,Goalkeeper,NOR,1,0
1059766,Pickford,Jordan Pickford,Goalkeeper,EVE,6,0
1059766,Ederson,Ederson Santana de Moraes,Goalkeeper,MCI,6,0
1059767,Schmeichel,Kasper Schmeichel,Goalkeeper,LEI,0,0
1059767,Dubravka,Martin Dubravka,Goalkeeper,NEW,1,0
1059768,Leno,Bernd Leno,Goalkeeper,ARS,3,0
1059768,De Gea,David De Gea,Goalkeeper,MUN,4,0
1059769,Adrián,Adrián San Miguel del Castillo,Goalkeeper,LIV,2,0
1059769,Henderson (Dean),Dean Henderson,Goalkeeper,SHU,3,0
1059770,Gunn,Angus Gunn,Goalkeeper,SOU,2,0
1059770,Lloris,Hugo Lloris,Goalkeeper,TOT,5,0
1059771,Foster,Ben Foster,Goalkeeper,WAT,1,0
1059771,Rui Patrício,Rui Pedro dos Santos Patrício,Goalkeeper,WOL,5,0
1059772,Leno,Bernd Leno,Goalkeeper,ARS,2,0
1059772,Ramsdale,Aaron Ramsdale,Goalkeeper,BOU,1,0
1059773,Mat Ryan,Mathew Ryan,Goalkeeper,BHA,3,0
1059773,Lloris,Hugo Lloris,Goalkeeper,TOT,0,0
1059773,Gazzaniga,Paulo Gazzaniga,Goalkeeper,TOT,3,0
1059774,Pope,Nick Pope,Goalkeeper,BUR,2,0
1059774,Pickford,Jordan Pickford,Goalkeeper,EVE,2,0
1059775,Schmeichel,Kasper Schmeichel,Goalkeeper,LEI,6,0
1059775,Adrián,Adrián San Miguel del Castillo,Goalkeeper,LIV,0,0
1059776,Ederson,Ederson Santana de Moraes,Goalkeeper,MCI,0,0
1059776,Rui Patrício,Rui Pedro dos Santos Patrício,Goalkeeper,WOL,2,0
1059777,De Gea,David De Gea,Goalkeeper,MUN,1,0
1059777,Dubravka,Martin Dubravka,Goalkeeper,NEW,3,0
1059778,Heaton,Tom Heaton,Goalkeeper,AVL,4,0
1059778,McGovern,Michael McGovern,Goalkeeper,NOR,7,1
1059779,Kepa,Kepa Arrizabalaga Revuelta,Goalkeeper,CHE,1,0
1059779,Gunn,Angus Gunn,Goalkeeper,SOU,3,0
1059780,Henderson (Dean),Dean Henderson,Goalkeeper,SHU,2,0
1059780,Foster,Ben Foster,Goalkeeper,WAT,3,0
1059781,Guaita,Vicente Guaita,Goalkeeper,CRY,4,0
1059781,Jiménez,Roberto Jiménez,Goalkeeper,WHU,1,0
1059782,Ramsdale,Aaron Ramsdale,Goalkeeper,BOU,1,0
1059782,Krul,Tim Krul,Goalkeeper,NOR,2,0
1059783,Heaton,Tom Heaton,Goalkeeper,AVL,4,0
1059783,Mat Ryan,Mathew Ryan,Goalkeeper,BHA,6,0
1059784,Kepa,Kepa Arrizabalaga Revuelta,Goalkeeper,CHE,0,0
1059784,Dubravka,Martin Dubravka,Goalkeeper,NEW,6,0
1059785,Hennessey,Wayne Hennessey,Goalkeeper,CRY,9,0
1059785,Ederson,Ederson Santana de Moraes,Goalkeeper,MCI,2,0
1059786,Pickford,Jordan Pickford,Goalkeeper,EVE,4,0
1059786,Jiménez,Roberto Jiménez,Goalkeeper,WHU,9,0
1059787,Pope,Nick Pope,Goalkeeper,BUR,1,0
1059787,Schmeichel,Kasper Schmeichel,Goalkeeper,LEI,3,0
1059788,Alisson,Alisson Ramses Becker,Goalkeeper,LIV,1,0
1059788,De Gea,David De Gea,Goalkeeper,MUN,3,0
1059789,Leno,Bernd Leno,Goalkeeper,ARS,1,0
1059789,Henderson (Dean),Dean Henderson,Goalkeeper,SHU,3,0
1059790,Gazzaniga,Paulo Gazzaniga,Goalkeeper,TOT,1,0
1059790,Foster,Ben Foster,Goalkeeper,WAT,1,0
1059791,Gunn,Angus Gunn,Goalkeeper,SOU,0,0
1059791,Rui Patrício,Rui Pedro dos Santos Patrício,Goalkeeper,WOL,4,0
1059792,Leno,Bernd Leno,Goalkeeper,ARS,2,0
1059792,Hennessey,Wayne Hennessey,Goalkeeper,CRY,4,0
1059793,Mat Ryan,Mathew Ryan,Goalkeeper,BHA,5,0
1059793,Pickford,Jordan Pickford,Goalkeeper,EVE,2,0
1059794,Pope,Nick Pope,Goalkeeper,BUR,3,0
1059794,Kepa,Kepa Arrizabalaga Revuelta,Goalkeeper,CHE,3,0
1059795,Alisson,Alisson Ramses Becker,Goalkeeper,LIV,3,0
1059795,Gazzaniga,Paulo Gazzaniga,Goalkeeper,TOT,12,0
1059796,Heaton,Tom Heaton,Goalkeeper,AVL,6,0
1059796,Ederson,Ederson Santana de Moraes,Goalkeeper,MCI,5,0
1059797,Dubravka,Martin Dubravka,Goalkeeper,NEW,4,0
1059797,Rui Patrício,Rui Pedro dos Santos Patrício,Goalkeeper,WOL,1,0
1059798,De Gea,David De Gea,Goalkeeper,MUN,2,0
1059798,Krul,Tim Krul,Goalkeeper,NOR,8,2
1059799,Schmeichel,Kasper Schmeichel,Goalkeeper,LEI,3,0
1059799,Gunn,Angus Gunn,Goalkeeper,SOU,6,0
1059800,Ramsdale,Aaron Ramsdale,Goalkeeper,BOU,3,0
1059800,Foster,Ben Foster,Goalkeeper,WAT,5,0
1059801,Henderson (Dean),Dean Henderson,Goalkeeper,SHU,3,0
1059801,Jiménez,Roberto Jiménez,Goalkeeper,WHU,2,0
1059802,Ramsdale,Aaron Ramsdale,Goalkeeper,BOU,4,0
1059802,De Gea,David De Gea,Goalkeeper,MUN,5,0
1059803,Leno,Bernd Leno,Goalkeeper,ARS,7,0
1059803,Rui Patrício,Rui Pedro dos Santos Patrício,Goalkeeper,WOL,3,0
1059804,Heaton,Tom Heaton,Goalkeeper,AVL,4,0
1059804,Alisson,Alisson Ramses Becker,Goalkeeper,LIV,1,0
1059805,Mat Ryan,Mathew Ryan,Goalkeeper,BHA,0,0
1059805,Krul,Tim Krul,Goalkeeper,NOR,3,0
1059806,Guaita,Vicente Guaita,Goalkeeper,CRY,3,0
1059806,Schmeichel,Kasper Schmeichel,Goalkeeper,LEI,3,0
1059807,Pickford,Jordan Pickford,Goalkeeper,EVE,1,0
1059807,Gazzaniga,Paulo Gazzaniga,Goalkeeper,TOT,2,0
1059808,Ederson,Ederson Santana de Moraes,Goalkeeper,MCI,2,0
1059808,McCarthy (Alex),Alex McCarthy,Goalkeeper,SOU,2,0
1059809,Pope,Nick Pope,Goalkeeper,BUR,3,0
1059809,Henderson (Dean),Dean Henderson,Goalkeeper,SHU,1,0
1059810,Kepa,Kepa Arrizabalaga Revuelta,Goalkeeper,CHE,2,0
1059810,Foster,Ben Foster,Goalkeeper,WAT,8,0
1059811,Dubravka,Martin Dubravka,Goalkeeper,NEW,4,0
1059811,Jiménez,Roberto Jiménez,Goalkeeper,WHU,6,0
1059812,Pope,Nick Pope,Goalkeeper,BUR,4,0
1059812,Jiménez,Roberto Jiménez,Goalkeeper,WHU,10,0
1059813,Kepa,Kepa Arrizabalaga Revuelta,Goalkeeper,CHE,1,0
1059813,Guaita,Vicente Guaita,Goalkeeper,CRY,3,0
1059814,Leno,Bernd Leno,Goalkeeper,ARS,5,0
1059814,Schmeichel,Kasper Schmeichel,Goalkeeper,LEI,1,0
1059815,Alisson,Alisson Ramses Becker,Goalkeeper,LIV,2,0
1059815,Bravo,Claudio Bravo,Goalkeeper,MCI,2,0
1059816,Mat Ryan,Mathew Ryan,Goalkeeper,BHA,8,0
1059816,De Gea,David De Gea,Goalkeeper,MUN,1,0
1059817,Ramsdale,Aaron Ramsdale,Goalkeeper,BOU,8,0
1059817,Dubravka,Martin Dubravka,Goalkeeper,NEW,3,0
1059818,Krul,Tim Krul,Goalkeeper,NOR,0,0
1059818,Foster,Ben Foster,Goalkeeper,WAT,5,0
1059819,Pickford,Jordan Pickford,Goalkeeper,EVE,2,0
1059819,McCarthy (Alex),Alex McCarthy,Goalkeeper,SOU,3,0
1059820,Henderson (Dean),Dean Henderson,Goalkeeper,SHU,4,0
1059820,Gazzaniga,Paulo Gazzaniga,Goalkeeper,TOT,3,0
1059821,Steer,Jed Steer,Goalkeeper,AVL,0,0
1059821,Nyland,Örjan Nyland,Goalkeeper,AVL,3,0
1059821,Rui Patrício,Rui Pedro dos Santos Patrício,Goalkeeper,WOL,3,0
1059822,Ramsdale,Aaron Ramsdale,Goalkeeper,BOU,6,0
1059822,Rui Patrício,Rui Pedro dos Santos Patrício,Goalkeeper,WOL,2,0
1059823,Leno,Bernd Leno,Goalkeeper,ARS,4,1
1059823,McCarthy (Alex),Alex McCarthy,Goalkeeper,SOU,3,0
1059824,Heaton,Tom Heaton,Goalkeeper,AVL,5,0
1059824,Dubravka,Martin Dubravka,Goalkeeper,NEW,6,0
1059825,Mat Ryan,Mathew Ryan,Goalkeeper,BHA,7,0
1059825,Schmeichel,Kasper Schmeichel,Goalkeeper,LEI,0,0
1059826,Guaita,Vicente Guaita,Goalkeeper,CRY,2,0
1059826,Alisson,Alisson Ramses Becker,Goalkeeper,LIV,5,0
1059827,Pickford,Jordan Pickford,Goalkeeper,EVE,3,0
1059827,Krul,Tim Krul,Goalkeeper,NOR,7,0
1059828,Kepa,Kepa Arrizabalaga Revuelta,Goalkeeper,CHE,2,0
1059828,Ederson,Ederson Santana de Moraes,Goalkeeper,MCI,1,0
1059829,De Gea,David De Gea,Goalkeeper,MUN,5,0
1059829,Moore (Simon),Simon Moore,Goalkeeper,SHU,2,0
1059830,Pope,Nick Pope,Goalkeeper,BUR,4,0
1059830,Foster,Ben Foster,Goalkeeper,WAT,2,0
1059831,Gazzaniga,Paulo Gazzaniga,Goalkeeper,TOT,3,0
1059831,Jiménez,Roberto Jiménez,Goalkeeper,WHU,4,0
1059832,Pope,Nick Pope,Goalkeeper,BUR,1,0
1059832,Guaita,Vicente Guaita,Goalkeeper,CRY,3,0
1059833,Kepa,Kepa Arrizabalaga Revuelta,Goalkeeper,CHE,3,0
1059833,Martin (David),David Martin,Goalkeeper,WHU,6,0
1059834,Pickford,Jordan Pickford,Goalkeeper,EVE,4,0
1059834,Schmeichel,Kasper Schmeichel,Goalkeeper,LEI,2,0
1059835,Mat Ryan,Mathew Ryan,Goalkeeper,BHA,5,0
1059835,Adrián,Adrián San Miguel del Castillo,Goalkeeper,LIV,2,0
1059835,Alisson,Alisson Ramses Becker,Goalkeeper,LIV,2,0
1059836,Heaton,Tom Heaton,Goalkeeper,AVL,5,0
1059836,De Gea,David De Gea,Goalkeeper,MUN,1,0
1059837,Ederson,Ederson Santana de Moraes,Goalkeeper,MCI,1,0
1059837,Dubravka,Martin Dubravka,Goalkeeper,NEW,7,0
1059838,Leno,Bernd Leno,Goalkeeper,ARS,6,0
1059838,Krul,Tim Krul,Goalkeeper,NOR,4,0
1059839,McCarthy (Alex),Alex McCarthy,Goalkeeper,SOU,2,0
1059839,Foster,Ben Foster,Goalkeeper,WAT,3,0
1059840,Ramsdale,Aaron Ramsdale,Goalkeeper,BOU,2,0
1059840,Gazzaniga,Paulo Gazzaniga,Goalkeeper,TOT,5,0
1059841,Henderson (Dean),Dean Henderson,Goalkeeper,SHU,3,0
1059841,Rui Patrício,Rui Pedro dos Santos Patrício,Goalkeeper,WOL,3,0
1059842,Leno,Bernd Leno,Goalkeeper,ARS,7,0
1059842,Mat Ryan,Mathew Ryan,Goalkeeper,BHA,4,0
1059843,Pope,Nick Pope,Goalkeeper,BUR,4,0
1059843,Ederson,Ederson Santana de Moraes,Goalkeeper,MCI,1,0
1059844,Schmeichel,Kasper Schmeichel,Goalkeeper,LEI,1,0
1059844,Foster,Ben Foster,Goalkeeper,WAT,3,0
1059845,De Gea,David De Gea,Goalkeeper,MUN,4,0
1059845,Gazzaniga,Paulo Gazzaniga,Goalkeeper,TOT,5,0
1059846,Dubravka,Martin Dubravka,Goalkeeper,NEW,6,0
1059846,Henderson (Dean),Dean Henderson,Goalkeeper,SHU,2,0
1059847,Martin (David),David Martin,Goalkeeper,WHU,5,0
1059847,Rui Patrício,Rui Pedro dos Santos Patrício,Goalkeeper,WOL,3,0
1059848,Heaton,Tom Heaton,Goalkeeper,AVL,7,0
1059848,Kepa,Kepa Arrizabalaga Revuelta,Goalkeeper,CHE,2,0
1059849,Ramsdale,Aaron Ramsdale,Goalkeeper,BOU,1,0
1059849,Guaita,Vicente Guaita,Goalkeeper,CRY,3,0
1059850,Pickford,Jordan Pickford,Goalkeeper,EVE,0,0
1059850,Adrián,Adrián San Miguel del Castillo,Goalkeeper,LIV,2,0
1059851,Krul,Tim Krul,Goalkeeper,NOR,3,0
1059851,McCarthy (Alex),Alex McCarthy,Goalkeeper,SOU,2,0
1059852,Ramsdale,Aaron Ramsdale,Goalkeeper,BOU,6,0
1059852,Alisson,Alisson Ramses Becker,Goalkeeper,LIV,0,0
1059853,Heaton,Tom Heaton,Goalkeeper,AVL,4,0
1059853,Schmeichel,Kasper Schmeichel,Goalkeeper,LEI,1,0
1059854,Mat Ryan,Mathew Ryan,Goalkeeper,BHA,4,0
1059854,Rui Patrício,Rui Pedro dos Santos Patrício,Goalkeeper,WOL,3,0
1059855,Kepa,Kepa Arrizabalaga Revuelta,Goalkeeper,CHE,4,0
1059855,Pickford,Jordan Pickford,Goalkeeper,EVE,3,0
1059856,Ederson,Ederson Santana de Moraes,Goalkeeper,MCI,5,0
1059856,De Gea,David De Gea,Goalkeeper,MUN,4,0
1059857,Dubravka,Martin Dubravka,Goalkeeper,NEW,3,0
1059857,McCarthy (Alex),Alex McCarthy,Goalkeeper,SOU,4,0
1059858,Krul,Tim Krul,Goalkeeper,NOR,1,0
1059858,Henderson (Dean),Dean Henderson,Goalkeeper,SHU,3,0
1059859,Pope,Nick Pope,Goalkeeper,BUR,2,0
1059859,Gazzaniga,Paulo Gazzaniga,Goalkeeper,TOT,1,0
1059860,Guaita,Vicente Guaita,Goalkeeper,CRY,3,0
1059860,Foster,Ben Foster,Goalkeeper,WAT,0,0
1059861,Leno,Bernd Leno,Goalkeeper,ARS,4,0
1059861,Martin (David),David Martin,Goalkeeper,WHU,0,0
1059862,Leno,Bernd Leno,Goalkeeper,ARS,4,0
1059862,Ederson,Ederson Santana de Moraes,Goalkeeper,MCI,1,0
1059863,Pope,Nick Pope,Goalkeeper,BUR,0,0
1059863,Dubravka,Martin Dubravka,Goalkeeper,NEW,3,0
1059864,Ramsdale,Aaron Ramsdale,Goalkeeper,BOU,6,0
1059864,Kepa,Kepa Arrizabalaga Revuelta,Goalkeeper,CHE,1,0
1059865,Mat Ryan,Mathew Ryan,Goalkeeper,BHA,3,0
1059865,Guaita,Vicente Guaita,Goalkeeper,CRY,9,0
1059866,Schmeichel,Kasper Schmeichel,Goalkeeper,LEI,2,0
1059866,Krul,Tim Krul,Goalkeeper,NOR,5,0
1059867,Alisson,Alisson Ramses Becker,Goalkeeper,LIV,2,0
1059867,Foster,Ben Foster,Goalkeeper,WAT,4,0
1059868,Pickford,Jordan Pickford,Goalkeeper,EVE,7,0
1059868,De Gea,David De Gea,Goalkeeper,MUN,3,0
1059869,Heaton,Tom Heaton,Goalkeeper,AVL,1,0
1059869,Henderson (Dean),Dean Henderson,Goalkeeper,SHU,0,0
1059870,McCarthy (Alex),Alex McCarthy,Goalkeeper,SOU,3,0
1059870,Martin (David),David Martin,Goalkeeper,WHU,2,0
1059871,Gazzaniga,Paulo Gazzaniga,Goalkeeper,TOT,4,0
1059871,Rui Patrício,Rui Pedro dos Santos Patrício,Goalkeeper,WOL,3,0
1059872,Ramsdale,Aaron Ramsdale,Goalkeeper,BOU,0,0
1059872,Pope,Nick Pope,Goalkeeper,BUR,0,0
1059873,Heaton,Tom Heaton,Goalkeeper,AVL,5,0
1059873,McCarthy (Alex),Alex McCarthy,Goalkeeper,SOU,5,0
1059874,Mat Ryan,Mathew Ryan,Goalkeeper,BHA,1,0
1059874,Henderson (Dean),Dean Henderson,Goalkeeper,SHU,2,0
1059875,Leno,Bernd Leno,Goalkeeper,ARS,0,0
1059875,Pickford,Jordan Pickford,Goalkeeper,EVE,2,0
1059876,Schmeichel,Kasper Schmeichel,Goalkeeper,LEI,9,0
1059876,Ederson,Ederson Santana de Moraes,Goalkeeper,MCI,1,0
1059877,Guaita,Vicente Guaita,Goalkeeper,CRY,2,0
1059877,Dubravka,Martin Dubravka,Goalkeeper,NEW,4,0
1059878,Krul,Tim Krul,Goalkeeper,NOR,2,0
1059878,Rui Patrício,Rui Pedro dos Santos Patrício,Goalkeeper,WOL,6,0
1059879,Kepa,Kepa Arrizabalaga Revuelta,Goalkeeper,CHE,1,0
1059879,Gazzaniga,Paulo Gazzaniga,Goalkeeper,TOT,1,0
1059880,De Gea,David De Gea,Goalkeeper,MUN,1,0
1059880,Foster,Ben Foster,Goalkeeper,WAT,8,0
1059881,Alisson,Alisson Ramses Becker,Goalkeeper,LIV,4,0
1059881,Fabianski,Lukasz Fabianski,Goalkeeper,WHU,3,0
1059882,Leno,Bernd Leno,Goalkeeper,ARS,4,0
1059882,Ramsdale,Aaron Ramsdale,Goalkeeper,BOU,1,0
1059883,Heaton,Tom Heaton,Goalkeeper,AVL,5,0
1059883,Krul,Tim Krul,Goalkeeper,NOR,1,0
1059884,Kepa,Kepa Arrizabalaga Revuelta,Goalkeeper,CHE,1,0
1059884,McCarthy (Alex),Alex McCarthy,Goalkeeper,SOU,4,0
1059885,Guaita,Vicente Guaita,Goalkeeper,CRY,1,0
1059885,Jiménez,Roberto Jiménez,Goalkeeper,WHU,2,0
1059886,Pope,Nick Pope,Goalkeeper,BUR,4,0
1059886,Pickford,Jordan Pickford,Goalkeeper,EVE,0,0
1059887,Schmeichel,Kasper Schmeichel,Goalkeeper,LEI,2,0
1059887,Alisson,Alisson Ramses Becker,Goalkeeper,LIV,0,0
1059888,De Gea,David De Gea,Goalkeeper,MUN,1,0
1059888,Dubravka,Martin Dubravka,Goalkeeper,NEW,6,0
1059889,Henderson (Dean),Dean Henderson,Goalkeeper,SHU,1,0
1059889,Foster,Ben Foster,Goalkeeper,WAT,4,0
1059890,Mat Ryan,Mathew Ryan,Goalkeeper,BHA,3,0
1059890,Gazzaniga,Paulo Gazzaniga,Goalkeeper,TOT,4,0
1059891,Bravo,Claudio Bravo,Goalkeeper,MCI,5,0
1059891,Ederson,Ederson Santana de Moraes,Goalkeeper,MCI,0,0
1059891,Rui Patrício,Rui Pedro dos Santos Patrício,Goalkeeper,WOL,1,1
1059892,Leno,Bernd Leno,Goalkeeper,ARS,3,0
1059892,Kepa,Kepa Arrizabalaga Revuelta,Goalkeeper,CHE,1,0
