match_id,date,team,goals,xg,goals_c,xg_c
2367657,11th Nov 2023,WOL,2,2.15,1,0.70
2367658,25th Nov 2023,ARS,1,1.65,0,1.19
2367658,25th Nov 2023,BRE,0,1.19,1,1.65
2367659,25th Nov 2023,BUR,1,1.26,2,0.90
2367659,25th Nov 2023,WHU,2,0.90,1,1.26
2367660,26th Nov 2023,EVE,0,2.47,3,2.22
2367660,26th Nov 2023,MUN,3,2.22,0,2.47
2367661,27th Nov 2023,FUL,3,2.90,2,1.35
2367661,27th Nov 2023,WOL,2,1.35,3,2.90
2367662,25th Nov 2023,CRY,1,1.67,2,0.94
2367662,25th Nov 2023,LUT,2,0.94,1,1.67
2367663,25th Nov 2023,LIV,1,0.56,1,1.36
2367663,25th Nov 2023,MCI,1,1.36,1,0.56
2367664,25th Nov 2023,CHE,1,0.53,4,2.36
2367664,25th Nov 2023,NEW,4,2.36,1,0.53
2367665,25th Nov 2023,BHA,3,1.48,2,1.93
2367665,25th Nov 2023,NFO,2,1.93,3,1.48
2367666,25th Nov 2023,BOU,3,2.86,1,0.78
2367666,25th Nov 2023,SHU,1,0.78,3,2.86
2367667,26th Nov 2023,AVL,2,1.76,1,2.34
2367667,26th Nov 2023,TOT,1,2.34,2,1.76
2367668,3rd Dec 2023,AVL,2,0.68,2,2.02
2367668,3rd Dec 2023,BOU,2,2.02,2,0.68
2367669,2nd Dec 2023,ARS,2,2.89,1,0.71
2367669,2nd Dec 2023,WOL,1,0.71,2,2.89
2367670,2nd Dec 2023,BRE,3,3.47,1,0.23
2367670,2nd Dec 2023,LUT,1,0.23,3,3.47
2367671,2nd Dec 2023,BUR,5,1.81,0,0.39
2367671,2nd Dec 2023,SHU,0,0.39,5,1.81
2367672,3rd Dec 2023,BHA,2,1.14,3,2.11
2367672,3rd Dec 2023,CHE,3,2.11,2,1.14
2367673,3rd Dec 2023,FUL,3,1.21,4,2.23
2367673,3rd Dec 2023,LIV,4,2.23,3,1.21
2367674,3rd Dec 2023,MCI,3,2.57,3,0.46
2367674,3rd Dec 2023,TOT,3,0.46,3,2.57
2367675,2nd Dec 2023,MUN,0,0.48,1,2.50
2367675,2nd Dec 2023,NEW,1,2.50,0,0.48
2367676,2nd Dec 2023,EVE,1,0.67,0,0.72
2367676,2nd Dec 2023,NFO,0,0.72,1,0.67
2367677,3rd Dec 2023,CRY,1,0.93,1,1.13
2367677,3rd Dec 2023,WHU,1,1.13,1,0.93
2367678,6th Dec 2023,AVL,1,2.38,0,0.65
2367678,6th Dec 2023,MCI,0,0.65,1,2.38
2367679,6th Dec 2023,BRE,1,1.52,2,1.57
2367679,6th Dec 2023,BHA,2,1.57,1,1.52
2367680,6th Dec 2023,BOU,2,1.90,0,1.01
2367680,6th Dec 2023,CRY,0,1.01,2,1.90
2367681,7th Dec 2023,EVE,3,3.36,0,1.57
2367681,7th Dec 2023,NEW,0,1.57,3,3.36
2367682,6th Dec 2023,FUL,5,2.52,0,0.26
2367682,6th Dec 2023,NFO,0,0.26,5,2.52
2367683,5th Dec 2023,ARS,4,2.26,3,0.51
2367683,5th Dec 2023,LUT,3,0.51,4,2.26
2367684,6th Dec 2023,LIV,2,1.69,0,0.99
2367684,6th Dec 2023,SHU,0,0.99,2,1.69
2367685,7th Dec 2023,TOT,1,1.79,2,2.23
2367685,7th Dec 2023,WHU,2,2.23,1,1.79
2367686,5th Dec 2023,BUR,0,0.87,1,0.83
2367686,5th Dec 2023,WOL,1,0.83,0,0.87
2367687,6th Dec 2023,CHE,1,1.52,2,4.17
2367687,6th Dec 2023,MUN,2,4.17,1,1.52
2367688,9th Dec 2023,ARS,0,1.40,1,0.57
2367688,9th Dec 2023,AVL,1,0.57,0,1.40
2367689,9th Dec 2023,BHA,1,2.78,1,0.56
2367689,9th Dec 2023,BUR,1,0.56,1,2.78
2367690,9th Dec 2023,CRY,1,1.74,2,1.25
2367690,9th Dec 2023,LIV,2,1.25,1,1.74
2367691,10th Dec 2023,CHE,0,0.95,2,1.22
2367691,10th Dec 2023,EVE,2,1.22,0,0.95
2367692,10th Dec 2023,FUL,5,2.37,0,1.34
2367692,10th Dec 2023,WHU,0,1.34,5,2.37
2367693,10th Dec 2023,LUT,1,0.33,2,1.61
2367693,10th Dec 2023,MCI,2,1.61,1,0.33
2367694,9th Dec 2023,BOU,3,1.48,0,1.16
2367694,9th Dec 2023,MUN,0,1.16,3,1.48
2367695,9th Dec 2023,BRE,0,0.66,1,0.81
2367695,9th Dec 2023,SHU,1,0.81,0,0.66
2367696,10th Dec 2023,NEW,1,1.69,4,3.81
2367696,10th Dec 2023,TOT,4,3.81,1,1.69
2367697,9th Dec 2023,NFO,1,1.29,1,1.17
2367697,9th Dec 2023,WOL,1,1.17,1,1.29
2367698,13th Mar 2024,BOU,4,2.35,3,2.06
2367698,13th Mar 2024,LUT,3,2.06,4,2.35
2367699,17th Dec 2023,ARS,2,2.34,0,0.69
2367699,17th Dec 2023,BHA,0,0.69,2,2.34
2367700,17th Dec 2023,AVL,2,1.42,1,0.51
2367700,17th Dec 2023,BRE,1,0.51,2,1.42
2367701,16th Dec 2023,BUR,0,0.71,2,1.46
2367701,16th Dec 2023,EVE,2,1.46,0,0.71
2367702,16th Dec 2023,CHE,2,3.05,0,0.36
2367702,16th Dec 2023,SHU,0,0.36,2,3.05
2367703,17th Dec 2023,LIV,0,2.38,0,0.75
2367703,17th Dec 2023,MUN,0,0.75,0,2.38
2367704,16th Dec 2023,CRY,2,1.82,2,1.61
2367704,16th Dec 2023,MCI,2,1.61,2,1.82
2367705,16th Dec 2023,FUL,0,0.28,3,3.51
2367705,16th Dec 2023,NEW,3,3.51,0,0.28
2367706,15th Dec 2023,NFO,0,1.35,2,1.57
2367706,15th Dec 2023,TOT,2,1.57,0,1.35
2367707,17th Dec 2023,WHU,3,1.13,0,0.66
2367707,17th Dec 2023,WOL,0,0.66,3,1.13
2367708,22nd Dec 2023,AVL,1,0.86,1,0.58
2367708,22nd Dec 2023,SHU,1,0.58,1,0.86
2367709,21st Dec 2023,BHA,1,1.19,1,1.35
2367709,21st Dec 2023,CRY,1,1.35,1,1.19
2367710,23rd Dec 2023,BUR,2,0.37,0,1.42
2367710,23rd Dec 2023,FUL,0,1.42,2,0.37
2367711,23rd Dec 2023,ARS,1,0.74,1,0.97
2367711,23rd Dec 2023,LIV,1,0.97,1,0.74
2367712,23rd Dec 2023,LUT,1,1.49,0,1.50
2367712,23rd Dec 2023,NEW,0,1.50,1,1.49
2367713,20th Feb 2024,BRE,0,0.35,1,2.45
2367713,20th Feb 2024,MCI,1,2.45,0,0.35
2367714,23rd Dec 2023,BOU,3,1.61,2,1.02
2367714,23rd Dec 2023,NFO,2,1.02,3,1.61
2367715,23rd Dec 2023,EVE,1,1.78,2,1.48
2367715,23rd Dec 2023,TOT,2,1.48,1,1.78
2367716,23rd Dec 2023,MUN,0,1.03,2,1.25
2367716,23rd Dec 2023,WHU,2,1.25,0,1.03
2367717,24th Dec 2023,CHE,1,2.06,2,1.27
2367717,24th Dec 2023,WOL,2,1.27,1,2.06
2367718,26th Dec 2023,BOU,3,1.82,0,0.28
2367718,26th Dec 2023,FUL,0,0.28,3,1.82
2367719,28th Dec 2023,ARS,0,2.77,2,1.42
2367719,28th Dec 2023,WHU,2,1.42,0,2.77
2367720,27th Dec 2023,BRE,1,2.23,4,2.39
2367720,27th Dec 2023,WOL,4,2.39,1,2.23
2367721,28th Dec 2023,BHA,4,3.58,2,2.35
2367721,28th Dec 2023,TOT,2,2.35,4,3.58
2367722,26th Dec 2023,BUR,0,0.81,2,1.82
2367722,26th Dec 2023,LIV,2,1.82,0,0.81
2367723,27th Dec 2023,CHE,2,2.57,1,1.12
2367723,27th Dec 2023,CRY,1,1.12,2,2.57
2367724,27th Dec 2023,EVE,1,0.98,3,2.60
2367724,27th Dec 2023,MCI,3,2.60,1,0.98
2367725,26th Dec 2023,AVL,2,1.66,3,1.13
2367725,26th Dec 2023,MUN,3,1.13,2,1.66
2367726,26th Dec 2023,NEW,1,2.43,3,3.46
2367726,26th Dec 2023,NFO,3,3.46,1,2.43
2367727,26th Dec 2023,LUT,3,0.63,2,2.59
2367727,26th Dec 2023,SHU,2,2.59,3,0.63
2367728,30th Dec 2023,AVL,3,3.23,2,1.17
2367728,30th Dec 2023,BUR,2,1.17,3,3.23
2367729,30th Dec 2023,BRE,1,1.39,3,0.98
2367729,30th Dec 2023,CRY,3,0.98,1,1.39
2367730,31st Dec 2023,ARS,1,1.64,2,1.22
2367730,31st Dec 2023,FUL,2,1.22,1,1.64
2367731,1st Jan 2024,LIV,4,7.11,2,0.60
2367731,1st Jan 2024,NEW,2,0.60,4,7.11
2367732,30th Dec 2023,CHE,3,1.50,2,2.53
2367732,30th Dec 2023,LUT,2,2.53,3,1.50
2367733,30th Dec 2023,MCI,2,2.21,0,0.31
2367733,30th Dec 2023,SHU,0,0.31,2,2.21
2367734,30th Dec 2023,MUN,1,0.76,2,0.70
2367734,30th Dec 2023,NFO,2,0.70,1,0.76
2367735,31st Dec 2023,BOU,1,1.68,3,2.32
2367735,31st Dec 2023,TOT,3,2.32,1,1.68
2367736,2nd Jan 2024,BHA,0,2.38,0,0.68
2367736,2nd Jan 2024,WHU,0,0.68,0,2.38
2367737,30th Dec 2023,EVE,0,0.46,3,1.99
2367737,30th Dec 2023,WOL,3,1.99,0,0.46
2367738,21st Jan 2024,BOU,0,1.37,4,1.57
2367738,21st Jan 2024,LIV,4,1.57,0,1.37
2367739,20th Jan 2024,ARS,5,3.21,0,0.35
2367739,20th Jan 2024,CRY,0,0.35,5,3.21
2367740,20th Jan 2024,BRE,3,1.20,2,1.22
2367740,20th Jan 2024,NFO,2,1.22,3,1.20
2367741,22nd Jan 2024,BHA,0,1.05,0,1.15
2367741,22nd Jan 2024,WOL,0,1.15,0,1.05
2367742,12th Jan 2024,BUR,1,1.10,1,0.95
2367742,12th Jan 2024,LUT,1,0.95,1,1.10
2367743,13th Jan 2024,CHE,1,2.19,0,0.86
2367743,13th Jan 2024,FUL,0,0.86,1,2.19
2367744,14th Jan 2024,AVL,0,1.26,0,1.20
2367744,14th Jan 2024,EVE,0,1.20,0,1.26
2367745,14th Jan 2024,MUN,2,0.75,2,1.23
2367745,14th Jan 2024,TOT,2,1.23,2,0.75
2367746,13th Jan 2024,MCI,3,3.00,2,1.30
2367746,13th Jan 2024,NEW,2,1.30,3,3.00
2367747,21st Jan 2024,SHU,2,2.51,2,2.34
2367747,21st Jan 2024,WHU,2,2.34,2,2.51
2367748,30th Jan 2024,AVL,1,1.46,3,2.63
2367748,30th Jan 2024,NEW,3,2.63,1,1.46
2367749,30th Jan 2024,CRY,3,1.15,2,0.76
2367749,30th Jan 2024,SHU,2,0.76,3,1.15
2367750,30th Jan 2024,EVE,0,2.14,0,1.64
2367750,30th Jan 2024,FUL,0,1.64,0,2.14
2367751,30th Jan 2024,BHA,0,0.94,4,3.21
2367751,30th Jan 2024,LUT,4,3.21,0,0.94
2367752,30th Jan 2024,ARS,2,1.17,1,0.47
2367752,30th Jan 2024,NFO,1,0.47,2,1.17
2367753,31st Jan 2024,BRE,2,1.59,3,3.01
2367753,31st Jan 2024,TOT,3,3.01,2,1.59
2367754,1st Feb 2024,BOU,1,1.20,1,1.39
2367754,1st Feb 2024,WHU,1,1.39,1,1.20
2367755,1st Feb 2024,MUN,4,3.34,3,2.20
2367755,1st Feb 2024,WOL,3,2.20,4,3.34
2367756,31st Jan 2024,CHE,1,0.58,4,2.90
2367756,31st Jan 2024,LIV,4,2.90,1,0.58
2367757,31st Jan 2024,BUR,1,1.44,3,1.76
2367757,31st Jan 2024,MCI,3,1.76,1,1.44
2367758,4th Feb 2024,BOU,1,1.27,1,0.53
2367758,4th Feb 2024,NFO,1,0.53,1,1.27
2367759,4th Feb 2024,ARS,3,3.50,1,0.37
2367759,4th Feb 2024,LIV,1,0.37,3,3.50
2367760,5th Feb 2024,BRE,1,1.04,3,2.09
2367760,5th Feb 2024,MCI,3,2.09,1,1.04
2367761,3rd Feb 2024,BHA,4,1.43,1,0.30
2367761,3rd Feb 2024,CRY,1,0.30,4,1.43
2367762,3rd Feb 2024,BUR,2,1.81,2,1.51
2367762,3rd Feb 2024,FUL,2,1.51,2,1.81
2367763,4th Feb 2024,CHE,2,1.74,4,2.00
2367763,4th Feb 2024,WOL,4,2.00,2,1.74
2367764,3rd Feb 2024,EVE,2,2.62,2,0.98
2367764,3rd Feb 2024,TOT,2,0.98,2,2.62
2367765,4th Feb 2024,MUN,3,0.75,0,1.40
2367765,4th Feb 2024,WHU,0,1.40,3,0.75
2367766,3rd Feb 2024,LUT,4,2.36,4,2.40
2367766,3rd Feb 2024,NEW,4,2.40,4,2.36
2367767,3rd Feb 2024,AVL,5,2.19,0,1.48
2367767,3rd Feb 2024,SHU,0,1.48,5,2.19
2367768,11th Feb 2024,AVL,1,2.43,2,1.79
2367768,11th Feb 2024,MUN,2,1.79,1,2.43
2367769,12th Feb 2024,CHE,3,1.40,1,0.56
2367769,12th Feb 2024,CRY,1,0.56,3,1.40
2367770,10th Feb 2024,BOU,1,1.84,3,1.55
2367770,10th Feb 2024,FUL,3,1.55,1,1.84
2367771,10th Feb 2024,BUR,1,1.33,3,2.86
2367771,10th Feb 2024,LIV,3,2.86,1,1.33
2367772,10th Feb 2024,LUT,1,1.88,3,1.81
2367772,10th Feb 2024,SHU,3,1.81,1,1.88
2367773,10th Feb 2024,EVE,0,0.32,2,1.63
2367773,10th Feb 2024,MCI,2,1.63,0,0.32
2367774,10th Feb 2024,NEW,3,0.48,2,1.50
2367774,10th Feb 2024,NFO,2,1.50,3,0.48
2367775,10th Feb 2024,BHA,1,1.24,2,1.65
2367775,10th Feb 2024,TOT,2,1.65,1,1.24
2367776,11th Feb 2024,ARS,6,3.59,0,0.22
2367776,11th Feb 2024,WHU,0,0.22,6,3.59
