match_id,nick_name,full_name,pos,team,xa,xg
918896,Kachunga,Elias Kachunga,Midfielder,HUD,0.0,0.0
918896,Smith (Tommy),Tommy Smith,Defender,HUD,0.01,0.0
918896,Palmer (Kasey),Kasey Palmer,Midfielder,HUD,0.22,0.05
918896,Billing,Philip Billing,Midfielder,HUD,0.02,0.02
918896,Mounie,Steve Mounie,Forward,HUD,0.02,0.45
918897,Jagielka,Phil Jagielka,Defender,EVE,0.0,0.0
918897,Baines,Leighton Baines,Defender,EVE,0.02,0.0
918897,Rooney,Wayne Rooney,Forward,EVE,0.49,0.23
918897,Williams (Ashley),Ashley Williams,Defender,EVE,0.0,0.0
918897,Mirallas,Kevin Mirallas,Midfielder,EVE,0.0,0.0
918897,Schneiderlin,Morgan Schneiderlin,Midfielder,EVE,0.01,0.0
918897,Cuco Martina,Rhu-Endly Martina,Defender,EVE,0.11,0.0
918897,Gueye,Idrissa Gueye,Midfielder,EVE,0.02,0.07
918897,Keane,Michael Keane,Defender,EVE,0.01,0.0
918897,Ramirez,Sandro Ramírez,Forward,EVE,0.02,0.07
918897,Klaassen,Davy Klaassen,Midfielder,EVE,0.0,0.05
918897,Pickford,Jordan Pickford,Goalkeeper,EVE,0.0,0.0
918897,Davies (Tom),Tom Davies,Midfielder,EVE,0.01,0.0
918897,Calvert-Lewin,Dominic Calvert-Lewin,Forward,EVE,0.1,0.19
918897,Crouch,Peter Crouch,Forward,STK,0.04,0.05
918897,Fletcher (Darren),Darren Fletcher,Midfielder,STK,0.03,0.05
918897,Shawcross,Ryan Shawcross,Defender,STK,0.0,0.0
918897,Pieters,Erik Pieters,Defender,STK,0.03,0.0
918897,Bojan,Bojan Krkic,Midfielder,STK,0.01,0.03
918897,Allen,Joe Allen,Midfielder,STK,0.06,0.05
918897,Choupo-Moting,Eric Maxim Choupo-Moting,Midfielder,STK,0.02,0.0
918897,Cameron,Geoff Cameron,Defender,STK,0.01,0.0
918897,Diouf,Mame Biram Diouf,Forward,STK,0.03,0.13
918897,Shaqiri,Xherdan Shaqiri,Midfielder,STK,0.29,0.03
918897,Berahino,Saido Berahino,Forward,STK,0.01,0.03
918897,Zouma,Kurt Zouma,Defender,STK,0.0,0.0
918897,Butland,Jack Butland,Goalkeeper,STK,0.0,0.0
918898,Valencia,Luis Antonio Valencia,Defender,MUN,0.03,0.02
918898,Fellaini,Marouane Fellaini,Midfielder,MUN,0.0,0.0
918898,Mata,Juan Mata,Midfielder,MUN,0.42,0.0
918898,De Gea,David De Gea,Goalkeeper,MUN,0.0,0.0
918898,Mkhitaryan,Henrikh Mkhitaryan,Midfielder,MUN,0.62,0.12
918898,Blind,Daley Blind,Defender,MUN,0.1,0.09
918898,Matic,Nemanja Matic,Midfielder,MUN,0.02,0.03
918898,Lukaku,Romelu Lukaku,Forward,MUN,0.03,0.99
918898,Pogba,Paul Pogba,Midfielder,MUN,0.54,0.14
918898,Jones (Phil),Phil Jones,Defender,MUN,0.0,0.0
918898,Lingard,Jesse Lingard,Midfielder,MUN,0.0,0.0
918898,Martial,Anthony Martial,Midfielder,MUN,0.01,0.45
918898,Rashford,Marcus Rashford,Forward,MUN,0.39,0.22
918898,Bailly,Eric Bailly,Defender,MUN,0.0,0.0
918898,Hart,Joe Hart,Goalkeeper,WHU,0.0,0.0
918898,Noble,Mark Noble,Midfielder,WHU,0.11,0.03
918898,Zabaleta,Pablo Zabaleta,Defender,WHU,0.05,0.0
918898,Ogbonna,Angelo Ogbonna,Defender,WHU,0.01,0.0
918898,Arnautovic,Marko Arnautovic,Midfielder,WHU,0.11,0.09
918898,Hernández,Javier Hernández,Forward,WHU,0.05,0.11
918898,Ayew (André),André Ayew,Midfielder,WHU,0.06,0.0
918898,Reid,Winston Reid,Defender,WHU,0.0,0.0
918898,Cresswell,Aaron Cresswell,Defender,WHU,0.0,0.04
918898,Obiang,Pedro Obiang,Midfielder,WHU,0.02,0.0
918898,Sakho (Diafra),Diafra Sakho,Forward,WHU,0.0,0.08
918898,Masuaku,Arthur Masuaku,Defender,WHU,0.01,0.0
918898,Fernandes,Edimilson Fernandes,Midfielder,WHU,0.04,0.13
918898,Rice,Declan Rice,Defender,WHU,0.01,0.0
918899,Elliot,Robert Elliot,Goalkeeper,NEW,0.0,0.0
918899,Shelvey,Jonjo Shelvey,Midfielder,NEW,0.0,0.0
918899,Ritchie,Matt Ritchie,Midfielder,NEW,0.02,0.0
918899,Clark,Ciaran Clark,Defender,NEW,0.0,0.09
918899,Lejeune,Florian Lejeune,Defender,NEW,0.01,0.0
918899,Lascelles,Jamaal Lascelles,Defender,NEW,0.0,0.0
918899,Gayle,Dwight Gayle,Forward,NEW,0.0,0.14
918899,Atsu,Christian Atsu,Midfielder,NEW,0.01,0.53
918899,Dummett,Paul Dummett,Defender,NEW,0.12,0.0
918899,Manquillo,Javier Manquillo,Defender,NEW,0.01,0.04
918899,Mbemba,Chancel Mbemba,Defender,NEW,0.0,0.0
918899,Hayden,Isaac Hayden,Midfielder,NEW,0.05,0.0
918899,Ayoze Pérez,Ayoze Pérez Gutiérrez,Forward,NEW,0.01,0.0
918899,Merino,Mikel Merino,Midfielder,NEW,0.0,0.0
918899,Lloris,Hugo Lloris,Goalkeeper,TOT,0.0,0.0
918899,Dembélé,Moussa Dembélé,Midfielder,TOT,0.05,0.04
918899,Vertonghen,Jan Vertonghen,Defender,TOT,0.01,0.0
918899,Sissoko,Moussa Sissoko,Midfielder,TOT,0.04,0.08
918899,Wanyama,Victor Wanyama,Midfielder,TOT,0.0,0.0
918899,Alderweireld,Toby Alderweireld,Defender,TOT,0.02,0.0
918899,Kane,Harry Kane,Forward,TOT,0.12,1.34
918899,Eriksen,Christian Eriksen,Midfielder,TOT,0.61,0.22
918899,Son,Heung-Min Son,Midfielder,TOT,0.26,0.0
918899,Dier,Eric Dier,Midfielder,TOT,0.03,0.03
918899,Alli,Bamidele Alli,Midfielder,TOT,0.04,0.69
918899,Davies (Ben),Ben Davies,Defender,TOT,0.05,0.1
918899,Winks,Harry Winks,Midfielder,TOT,0.0,0.0
918899,Walker-Peters,Kyle Walker-Peters,Defender,TOT,0.08,0.0
918900,Davis,Steven Davis,Midfielder,SOU,0.13,0.06
918900,Bertrand,Ryan Bertrand,Defender,SOU,0.3,0.03
918900,Forster,Fraser Forster,Goalkeeper,SOU,0.0,0.0
918900,Cedric,Cedric Ricardo Alves Soares,Defender,SOU,0.06,0.06
918900,Gabbiadini,Manolo Gabbiadini,Forward,SOU,0.01,0.28
918900,Tadic,Dusan Tadic,Midfielder,SOU,0.15,0.68
918900,Romeu,Oriol Romeu,Midfielder,SOU,0.23,0.0
918900,Austin (Charlie),Charlie Austin,Forward,SOU,0.0,0.06
918900,Yoshida,Maya Yoshida,Defender,SOU,0.04,0.3
918900,Redmond,Nathan Redmond,Midfielder,SOU,0.42,0.14
918900,Stephens (Jack),Jack Stephens,Defender,SOU,0.06,0.08
918900,Ward-Prowse,James Ward-Prowse,Midfielder,SOU,0.1,0.29
918900,Boufal,Sofiane Boufal,Midfielder,SOU,0.01,0.04
918900,McQueen,Sam McQueen,Defender,SOU,0.0,0.0
918900,Routledge,Wayne Routledge,Midfielder,SWA,0.05,0.0
918900,Britton,Leon Britton,Midfielder,SWA,0.0,0.0
918900,Olsson,Martin Olsson,Defender,SWA,0.01,0.0
918900,Fabianski,Lukasz Fabianski,Goalkeeper,SWA,0.0,0.0
918900,Fer,Leroy Fer,Midfielder,SWA,0.03,0.05
918900,Naughton,Kyle Naughton,Defender,SWA,0.01,0.0
918900,Fernández,Federico Fernández,Defender,SWA,0.0,0.0
918900,Bartley,Kyle Bartley,Defender,SWA,0.0,0.0
918900,Ayew (Jordan),Jordan Ayew,Forward,SWA,0.01,0.0
918900,Carroll (Thomas),Thomas Carroll,Midfielder,SWA,0.02,0.0
918900,Fulton,Jay Fulton,Midfielder,SWA,0.0,0.0
918900,Mawson,Alfie Mawson,Defender,SWA,0.0,0.0
918900,McBurnie,Oliver McBurnie,Forward,SWA,0.0,0.0
918900,Abraham,Tammy Abraham,Forward,SWA,0.0,0.25
918901,Milner,James Milner,Defender,LIV,0.0,0.0
918901,Lovren,Dejan Lovren,Defender,LIV,0.01,0.07
918901,Wijnaldum,Georginio Wijnaldum,Midfielder,LIV,0.06,0.12
918901,Henderson (Jordan),Jordan Henderson,Midfielder,LIV,0.08,0.0
918901,Matip,Joel Matip,Defender,LIV,0.01,0.19
918901,Mignolet,Simon Mignolet,Goalkeeper,LIV,0.0,0.0
918901,Firmino,Roberto Firmino Barbosa de Oliveira,Forward,LIV,0.1,0.84
918901,Moreno (Alberto),Alberto Moreno,Defender,LIV,0.03,0.05
918901,Mane,Sadio Mane,Midfielder,LIV,0.12,0.3
918901,Can,Emre Can,Midfielder,LIV,0.03,0.0
918901,Salah,Mohamed Salah,Midfielder,LIV,0.01,1.1
918901,Origi,Divock Origi,Forward,LIV,0.0,0.0
918901,Alexander-Arnold,Trent Alexander-Arnold,Defender,LIV,0.16,0.0
918901,Gomez,Joseph Gomez,Defender,LIV,0.02,0.0
918901,Gomes (Heurelho),Heurelho Gomes,Goalkeeper,WAT,0.0,0.0
918901,Okaka,Stefano Okaka,Forward,WAT,0.13,0.35
918901,Kaboul,Younes Kaboul,Defender,WAT,0.01,0.0
918901,Holebas,José Holebas,Defender,WAT,0.24,0.02
918901,Cleverley,Tom Cleverley,Midfielder,WAT,0.02,0.0
918901,Amrabat,Nordin Amrabat,Midfielder,WAT,0.07,0.0
918901,Britos,Miguel Britos,Defender,WAT,0.0,0.75
918901,Janmaat,Daryl Janmaat,Defender,WAT,0.0,0.0
918901,Femenía,Francisco Femenía Far,Defender,WAT,0.02,0.0
918901,Pereyra,Roberto Pereyra,Midfielder,WAT,0.0,0.15
918901,Gray (Andre),Andre Gray,Forward,WAT,0.0,0.0
918901,Chalobah (Nathaniel),Nathaniel Chalobah,Midfielder,WAT,0.01,0.01
918901,Doucouré,Abdoulaye Doucouré,Midfielder,WAT,0.04,0.79
918901,Richarlison,Richarlison de Andrade,Midfielder,WAT,0.0,0.15
918902,Defoe,Jermain Defoe,Forward,BOU,0.1,0.0
918902,Francis,Simon Francis,Defender,BOU,0.04,0.0
918902,Surman,Andrew Surman,Midfielder,BOU,0.08,0.03
918902,Pugh,Marc Pugh,Midfielder,BOU,0.02,0.0
918902,Begovic,Asmir Begovic,Goalkeeper,BOU,0.0,0.0
918902,Daniels,Charlie Daniels,Defender,BOU,0.03,0.03
918902,Arter,Harry Arter,Midfielder,BOU,0.09,0.02
918902,Smith (Adam),Adam Smith,Defender,BOU,0.0,0.0
918902,Cook (Steve),Steve Cook,Defender,BOU,0.03,0.0
918902,King (Joshua),Joshua King,Forward,BOU,0.02,0.18
918902,Afobe,Benik Afobe,Forward,BOU,0.01,0.0
918902,Fraser,Ryan Fraser,Midfielder,BOU,0.1,0.1
918902,Ibe,Jordan Ibe,Midfielder,BOU,0.05,0.02
918902,Aké,Nathan Aké,Defender,BOU,0.0,0.09
918902,Foster,Ben Foster,Goalkeeper,WBA,0.0,0.0
918902,Brunt,Chris Brunt,Midfielder,WBA,0.43,0.0
918902,Rodriguez,Jay Rodriguez,Forward,WBA,0.02,0.5
918902,Robson-Kanu,Hal Robson-Kanu,Forward,WBA,0.0,0.13
918902,Livermore,Jake Livermore,Midfielder,WBA,0.46,0.0
918902,Phillips (Matthew),Matthew Phillips,Midfielder,WBA,0.25,0.06
918902,Yacob,Claudio Yacob,Midfielder,WBA,0.0,0.26
918902,Rondón,Salomón Rondón,Forward,WBA,0.0,0.03
918902,Dawson,Craig Dawson,Defender,WBA,0.0,0.0
918902,McClean,James McClean,Midfielder,WBA,0.06,0.05
918902,Nyom,Allan-Roméo Nyom,Defender,WBA,0.01,0.0
918902,Hegazi,Ahmed El-Sayed Hegazy,Defender,WBA,0.41,0.23
918902,Field,Sam Field,Midfielder,WBA,0.01,0.0
918902,Harper,Rekeem Harper,Midfielder,WBA,0.0,0.0
918903,Defoe,Jermain Defoe,Forward,BOU,0.43,0.0
918903,Surman,Andrew Surman,Midfielder,BOU,0.05,0.0
918903,Pugh,Marc Pugh,Midfielder,BOU,0.06,0.0
918903,Begovic,Asmir Begovic,Goalkeeper,BOU,0.0,0.0
918903,Daniels,Charlie Daniels,Defender,BOU,0.08,0.0
918903,Arter,Harry Arter,Midfielder,BOU,0.02,0.05
918903,Smith (Adam),Adam Smith,Defender,BOU,0.02,0.0
918903,Cook (Steve),Steve Cook,Defender,BOU,0.07,0.06
918903,King (Joshua),Joshua King,Forward,BOU,0.04,0.15
918903,Afobe,Benik Afobe,Forward,BOU,0.0,0.73
918903,Fraser,Ryan Fraser,Midfielder,BOU,0.01,0.0
918903,Ibe,Jordan Ibe,Midfielder,BOU,0.07,0.0
