match_id,nick_name,full_name,pos,team,clearences,blocks,interceptions,recoveries,tackles_won
918895,Courtois,Thibaut Courtois,Goalkeeper,CHE,0,0,0,7,0
918895,Alonso,Marcos Alonso,Defender,CHE,4,0,1,4,1
918895,Morata,Álvaro Morata,Forward,CHE,0,0,0,2,0
918895,Batshuayi,Michy Batshuayi,Forward,CHE,0,0,0,0,0
918895,Rüdiger,Antonio Rüdiger,Defender,CHE,6,1,2,1,0
918895,Kanté,N'Golo Kanté,Midfielder,CHE,1,0,2,10,2
918895,Christensen,Andreas Christensen,Defender,CHE,1,0,1,4,1
918895,Boga,Jeremie Boga,Midfielder,CHE,0,0,0,0,0
918895,Charly Musonda,Charly Musonda,Midfielder,CHE,0,0,0,0,0
918896,Dann,Scott Dann,Defender,CRY,2,0,3,9,1
918896,Puncheon,Jason Puncheon,Midfielder,CRY,1,0,2,4,1
918896,Hennessey,Wayne Hennessey,Goalkeeper,CRY,0,0,0,16,0
918896,Tomkins,James Tomkins,Defender,CRY,0,0,1,2,0
918896,Benteke (Christian),Christian Benteke,Forward,CRY,1,0,0,1,0
918896,Ward (Joel),Joel Ward,Defender,CRY,1,0,3,7,6
918896,Townsend,Andros Townsend,Midfielder,CRY,0,0,0,1,2
918896,Milivojevic,Luka Milivojevic,Midfielder,CRY,0,0,2,6,0
918896,Van Aanholt,Patrick Van Aanholt,Defender,CRY,1,0,2,4,2
918896,Zaha,Wilfried Zaha,Midfielder,CRY,0,0,0,4,0
918896,Loftus-Cheek,Ruben Loftus-Cheek,Midfielder,CRY,1,0,3,6,2
918896,Riedewald,Jairo Riedewald,Defender,CRY,7,0,1,2,2
918896,Fosu-Mensah,Timothy Fosu-Mensah,Defender,CRY,4,0,2,4,3
918896,Zanka,Mathias Jorgensen,Defender,HUD,6,1,3,2,0
918896,van La Parra,Rajiv van La Parra,Midfielder,HUD,0,0,0,0,0
918896,Lowe,Chris Löwe,Defender,HUD,2,0,0,2,3
918896,Lössl,Jonas Lössl,Goalkeeper,HUD,0,0,0,15,0
918896,Mooy,Aaron Mooy,Midfielder,HUD,2,0,3,6,1
918896,Williams (Danny),Danny Williams,Midfielder,HUD,0,1,0,0,1
918896,Quaner,Collin Quaner,Forward,HUD,1,0,0,2,0
918896,Schindler,Christopher Schindler,Defender,HUD,3,0,1,2,3
918896,Ince (Thomas),Thomas Ince,Midfielder,HUD,1,0,0,7,2
918896,Kachunga,Elias Kachunga,Midfielder,HUD,0,1,0,4,5
918896,Smith (Tommy),Tommy Smith,Defender,HUD,2,0,1,2,2
918896,Palmer (Kasey),Kasey Palmer,Midfielder,HUD,1,0,0,3,0
918896,Billing,Philip Billing,Midfielder,HUD,6,0,1,9,2
918896,Mounie,Steve Mounie,Forward,HUD,5,0,0,3,0
918897,Jagielka,Phil Jagielka,Defender,EVE,9,0,3,3,0
918897,Baines,Leighton Baines,Defender,EVE,2,0,1,2,0
918897,Rooney,Wayne Rooney,Forward,EVE,3,0,0,5,1
918897,Williams (Ashley),Ashley Williams,Defender,EVE,4,1,3,1,0
918897,Mirallas,Kevin Mirallas,Midfielder,EVE,2,0,0,1,1
918897,Schneiderlin,Morgan Schneiderlin,Midfielder,EVE,1,0,6,8,3
918897,Cuco Martina,Rhu-Endly Martina,Defender,EVE,3,0,1,2,1
918897,Gueye,Idrissa Gueye,Midfielder,EVE,3,0,3,4,4
918897,Keane,Michael Keane,Defender,EVE,9,1,2,3,1
918897,Ramirez,Sandro Ramírez,Forward,EVE,0,0,0,2,0
918897,Klaassen,Davy Klaassen,Midfielder,EVE,0,0,0,3,1
918897,Pickford,Jordan Pickford,Goalkeeper,EVE,1,0,0,7,0
918897,Davies (Tom),Tom Davies,Midfielder,EVE,0,0,0,2,0
918897,Calvert-Lewin,Dominic Calvert-Lewin,Forward,EVE,2,0,0,4,0
918897,Crouch,Peter Crouch,Forward,STK,1,0,0,0,0
918897,Fletcher (Darren),Darren Fletcher,Midfielder,STK,0,0,6,4,2
918897,Shawcross,Ryan Shawcross,Defender,STK,5,0,4,0,2
918897,Pieters,Erik Pieters,Defender,STK,3,0,4,3,3
918897,Bojan,Bojan Krkic,Midfielder,STK,0,0,0,5,0
918897,Allen,Joe Allen,Midfielder,STK,2,0,2,7,1
918897,Choupo-Moting,Eric Maxim Choupo-Moting,Midfielder,STK,0,0,0,2,1
918897,Cameron,Geoff Cameron,Defender,STK,3,0,4,4,2
918897,Diouf,Mame Biram Diouf,Forward,STK,2,0,2,2,0
918897,Shaqiri,Xherdan Shaqiri,Midfielder,STK,0,0,1,2,1
918897,Berahino,Saido Berahino,Forward,STK,1,0,1,3,0
918897,Zouma,Kurt Zouma,Defender,STK,7,2,0,4,0
918897,Butland,Jack Butland,Goalkeeper,STK,0,0,0,7,0
918898,Valencia,Luis Antonio Valencia,Defender,MUN,2,1,2,4,1
918898,Fellaini,Marouane Fellaini,Midfielder,MUN,0,0,0,1,0
918898,Mata,Juan Mata,Midfielder,MUN,0,0,2,7,2
918898,De Gea,David De Gea,Goalkeeper,MUN,0,0,0,8,0
918898,Mkhitaryan,Henrikh Mkhitaryan,Midfielder,MUN,0,0,0,6,1
918898,Blind,Daley Blind,Defender,MUN,5,0,1,3,1
918898,Matic,Nemanja Matic,Midfielder,MUN,0,0,1,9,1
918898,Lukaku,Romelu Lukaku,Forward,MUN,1,0,0,1,0
918898,Pogba,Paul Pogba,Midfielder,MUN,2,0,0,6,0
918898,Jones (Phil),Phil Jones,Defender,MUN,4,0,4,5,1
918898,Lingard,Jesse Lingard,Midfielder,MUN,0,0,0,0,0
918898,Martial,Anthony Martial,Midfielder,MUN,0,0,0,0,0
918898,Rashford,Marcus Rashford,Forward,MUN,1,0,0,3,1
918898,Bailly,Eric Bailly,Defender,MUN,4,0,1,8,0
918898,Hart,Joe Hart,Goalkeeper,WHU,0,0,0,6,0
918898,Noble,Mark Noble,Midfielder,WHU,2,2,0,3,2
918898,Zabaleta,Pablo Zabaleta,Defender,WHU,4,3,1,4,2
918898,Ogbonna,Angelo Ogbonna,Defender,WHU,7,0,2,4,0
918898,Arnautovic,Marko Arnautovic,Midfielder,WHU,0,0,1,10,1
918898,Hernández,Javier Hernández,Forward,WHU,0,0,1,4,0
918898,Ayew (André),André Ayew,Midfielder,WHU,0,0,0,3,0
918898,Reid,Winston Reid,Defender,WHU,5,2,3,8,1
918898,Cresswell,Aaron Cresswell,Defender,WHU,0,0,0,0,0
918898,Obiang,Pedro Obiang,Midfielder,WHU,3,0,0,11,5
918898,Sakho (Diafra),Diafra Sakho,Forward,WHU,0,0,0,0,0
918898,Masuaku,Arthur Masuaku,Defender,WHU,3,1,2,4,4
918898,Fernandes,Edimilson Fernandes,Midfielder,WHU,0,0,0,3,1
918898,Rice,Declan Rice,Defender,WHU,0,0,2,1,0
918899,Elliot,Robert Elliot,Goalkeeper,NEW,0,0,0,10,0
918899,Shelvey,Jonjo Shelvey,Midfielder,NEW,2,0,1,4,1
918899,Ritchie,Matt Ritchie,Midfielder,NEW,2,0,2,5,1
918899,Clark,Ciaran Clark,Defender,NEW,4,0,0,5,2
918899,Lejeune,Florian Lejeune,Defender,NEW,2,0,0,2,0
918899,Lascelles,Jamaal Lascelles,Defender,NEW,5,3,0,6,0
918899,Gayle,Dwight Gayle,Forward,NEW,0,0,0,1,0
918899,Atsu,Christian Atsu,Midfielder,NEW,1,0,0,3,0
918899,Dummett,Paul Dummett,Defender,NEW,0,0,0,0,0
918899,Manquillo,Javier Manquillo,Defender,NEW,5,0,0,4,2
918899,Mbemba,Chancel Mbemba,Defender,NEW,5,2,0,4,1
918899,Hayden,Isaac Hayden,Midfielder,NEW,2,1,3,2,1
918899,Ayoze Pérez,Ayoze Pérez Gutiérrez,Forward,NEW,1,0,1,6,1
918899,Merino,Mikel Merino,Midfielder,NEW,0,1,1,1,0
918899,Lloris,Hugo Lloris,Goalkeeper,TOT,2,0,0,11,0
918899,Dembélé,Moussa Dembélé,Midfielder,TOT,0,0,0,8,1
918899,Vertonghen,Jan Vertonghen,Defender,TOT,4,0,1,3,1
918899,Sissoko,Moussa Sissoko,Midfielder,TOT,0,0,0,2,2
918899,Wanyama,Victor Wanyama,Midfielder,TOT,0,0,1,0,0
918899,Alderweireld,Toby Alderweireld,Defender,TOT,5,0,0,3,1
918899,Kane,Harry Kane,Forward,TOT,1,0,0,2,0
918899,Eriksen,Christian Eriksen,Midfielder,TOT,1,0,0,2,0
918899,Son,Heung-Min Son,Midfielder,TOT,0,0,0,3,0
918899,Dier,Eric Dier,Midfielder,TOT,2,0,2,6,1
918899,Alli,Bamidele Alli,Midfielder,TOT,0,0,1,5,2
918899,Davies (Ben),Ben Davies,Defender,TOT,4,0,0,7,1
918899,Winks,Harry Winks,Midfielder,TOT,0,0,0,0,1
918899,Walker-Peters,Kyle Walker-Peters,Defender,TOT,3,0,0,4,1
918900,Davis,Steven Davis,Midfielder,SOU,2,0,0,7,3
918900,Bertrand,Ryan Bertrand,Defender,SOU,0,0,1,5,1
918900,Forster,Fraser Forster,Goalkeeper,SOU,0,0,0,4,0
918900,Cedric,Cedric Ricardo Alves Soares,Defender,SOU,2,1,0,4,1
918900,Gabbiadini,Manolo Gabbiadini,Forward,SOU,0,0,0,2,0
918900,Tadic,Dusan Tadic,Midfielder,SOU,1,0,1,7,1
918900,Romeu,Oriol Romeu,Midfielder,SOU,0,0,4,4,2
918900,Austin (Charlie),Charlie Austin,Forward,SOU,0,0,0,1,0
918900,Yoshida,Maya Yoshida,Defender,SOU,3,0,3,8,1
918900,Redmond,Nathan Redmond,Midfielder,SOU,0,0,0,2,0
918900,Stephens (Jack),Jack Stephens,Defender,SOU,1,1,3,9,0
918900,Ward-Prowse,James Ward-Prowse,Midfielder,SOU,2,0,0,4,0
918900,Boufal,Sofiane Boufal,Midfielder,SOU,0,0,0,3,1
918900,McQueen,Sam McQueen,Defender,SOU,0,0,0,1,0
918900,Routledge,Wayne Routledge,Midfielder,SWA,3,0,0,3,0
918900,Britton,Leon Britton,Midfielder,SWA,1,1,0,4,0
918900,Olsson,Martin Olsson,Defender,SWA,4,0,0,3,0
918900,Fabianski,Lukasz Fabianski,Goalkeeper,SWA,0,0,0,5,0
918900,Fer,Leroy Fer,Midfielder,SWA,2,0,0,4,3
918900,Naughton,Kyle Naughton,Defender,SWA,4,3,5,5,1
918900,Fernández,Federico Fernández,Defender,SWA,11,4,1,4,1
918900,Bartley,Kyle Bartley,Defender,SWA,1,1,0,0,0
918900,Ayew (Jordan),Jordan Ayew,Forward,SWA,3,0,0,3,1
918900,Carroll (Thomas),Thomas Carroll,Midfielder,SWA,0,1,2,8,1
918900,Fulton,Jay Fulton,Midfielder,SWA,0,0,0,1,0
918900,Mawson,Alfie Mawson,Defender,SWA,8,1,0,2,0
918900,McBurnie,Oliver McBurnie,Forward,SWA,0,0,0,1,0
918900,Abraham,Tammy Abraham,Forward,SWA,1,0,0,3,1
918901,Milner,James Milner,Defender,LIV,0,0,0,0,1
918901,Lovren,Dejan Lovren,Defender,LIV,4,1,2,3,1
918901,Wijnaldum,Georginio Wijnaldum,Midfielder,LIV,1,0,1,4,0
918901,Henderson (Jordan),Jordan Henderson,Midfielder,LIV,0,0,1,9,2
918901,Matip,Joel Matip,Defender,LIV,5,0,2,7,1
918901,Mignolet,Simon Mignolet,Goalkeeper,LIV,0,0,0,13,0
918901,Firmino,Roberto Firmino Barbosa de Oliveira,Forward,LIV,1,0,0,3,0
918901,Moreno (Alberto),Alberto Moreno,Defender,LIV,4,0,1,2,3
918901,Mane,Sadio Mane,Midfielder,LIV,0,0,0,3,1
918901,Can,Emre Can,Midfielder,LIV,2,0,1,4,3
918901,Salah,Mohamed Salah,Midfielder,LIV,0,0,0,5,0
918901,Origi,Divock Origi,Forward,LIV,0,0,0,0,0
918901,Alexander-Arnold,Trent Alexander-Arnold,Defender,LIV,4,0,3,3,3
918901,Gomez,Joseph Gomez,Defender,LIV,0,0,0,0,0
918901,Gomes (Heurelho),Heurelho Gomes,Goalkeeper,WAT,1,0,0,14,0
918901,Okaka,Stefano Okaka,Forward,WAT,0,0,0,1,0
918901,Kaboul,Younes Kaboul,Defender,WAT,10,1,1,6,2
918901,Holebas,José Holebas,Defender,WAT,8,0,3,4,2
918901,Cleverley,Tom Cleverley,Midfielder,WAT,0,0,1,5,0
918901,Amrabat,Nordin Amrabat,Midfielder,WAT,1,0,0,3,1
918901,Britos,Miguel Britos,Defender,WAT,5,0,0,1,1
918901,Janmaat,Daryl Janmaat,Defender,WAT,0,0,1,2,1
918901,Femenía,Francisco Femenía Far,Defender,WAT,1,0,2,1,1
918901,Pereyra,Roberto Pereyra,Midfielder,WAT,0,0,0,2,0
918901,Gray (Andre),Andre Gray,Forward,WAT,0,0,0,0,1
918901,Chalobah (Nathaniel),Nathaniel Chalobah,Midfielder,WAT,0,0,1,6,1
918901,Doucouré,Abdoulaye Doucouré,Midfielder,WAT,2,0,1,11,1
918901,Richarlison,Richarlison de Andrade,Midfielder,WAT,0,0,1,3,1
918902,Defoe,Jermain Defoe,Forward,BOU,0,0,0,0,0
918902,Francis,Simon Francis,Defender,BOU,3,0,1,3,0
918902,Surman,Andrew Surman,Midfielder,BOU,2,1,0,5,1
918902,Pugh,Marc Pugh,Midfielder,BOU,0,0,0,1,0
918902,Begovic,Asmir Begovic,Goalkeeper,BOU,0,0,0,9,0
918902,Daniels,Charlie Daniels,Defender,BOU,1,0,0,6,1
918902,Arter,Harry Arter,Midfielder,BOU,0,0,2,4,3
918902,Smith (Adam),Adam Smith,Defender,BOU,1,0,0,0,0
918902,Cook (Steve),Steve Cook,Defender,BOU,3,0,1,5,1
918902,King (Joshua),Joshua King,Forward,BOU,1,0,0,1,0
918902,Afobe,Benik Afobe,Forward,BOU,1,0,0,0,0
918902,Fraser,Ryan Fraser,Midfielder,BOU,0,0,0,4,1
918902,Ibe,Jordan Ibe,Midfielder,BOU,2,0,0,4,2
918902,Aké,Nathan Aké,Defender,BOU,3,0,1,9,4
918902,Foster,Ben Foster,Goalkeeper,WBA,0,0,0,10,0
918902,Brunt,Chris Brunt,Midfielder,WBA,2,0,0,6,3
918902,Rodriguez,Jay Rodriguez,Forward,WBA,0,0,0,2,0
918902,Robson-Kanu,Hal Robson-Kanu,Forward,WBA,0,0,0,1,0
918902,Livermore,Jake Livermore,Midfielder,WBA,1,0,0,9,2
918902,Phillips (Matthew),Matthew Phillips,Midfielder,WBA,2,0,1,3,0
918902,Yacob,Claudio Yacob,Midfielder,WBA,4,0,2,4,1
918902,Rondón,Salomón Rondón,Forward,WBA,0,0,0,0,0
918902,Dawson,Craig Dawson,Defender,WBA,3,2,7,4,0
918902,McClean,James McClean,Midfielder,WBA,1,1,0,4,6
918902,Nyom,Allan-Roméo Nyom,Defender,WBA,1,1,1,7,2
918902,Hegazi,Ahmed El-Sayed Hegazy,Defender,WBA,10,1,3,4,0
918902,Field,Sam Field,Midfielder,WBA,2,0,0,2,0
918902,Harper,Rekeem Harper,Midfielder,WBA,0,0,0,2,1
918903,Defoe,Jermain Defoe,Forward,BOU,0,0,0,0,0
918903,Surman,Andrew Surman,Midfielder,BOU,5,0,2,4,2
918903,Pugh,Marc Pugh,Midfielder,BOU,2,1,1,1,0
918903,Begovic,Asmir Begovic,Goalkeeper,BOU,1,0,0,10,0
918903,Daniels,Charlie Daniels,Defender,BOU,3,0,1,8,0
918903,Arter,Harry Arter,Midfielder,BOU,0,2,1,10,0
918903,Smith (Adam),Adam Smith,Defender,BOU,4,0,1,4,2
918903,Cook (Steve),Steve Cook,Defender,BOU,4,1,1,1,0
918903,King (Joshua),Joshua King,Forward,BOU,1,0,0,2,1
918903,Afobe,Benik Afobe,Forward,BOU,1,0,0,2,1
918903,Fraser,Ryan Fraser,Midfielder,BOU,0,0,0,1,0
918903,Ibe,Jordan Ibe,Midfielder,BOU,2,0,0,4,0
918903,Aké,Nathan Aké,Defender,BOU,7,1,1,4,1
918903,Mousset,Lys Mousset,Forward,BOU,1,0,0,0,0
918903,Watson,Ben Watson,Midfielder,WAT,1,0,1,0,0
918903,Gomes (Heurelho),Heurelho Gomes,Goalkeeper,WAT,2,0,0,12,0
918903,Capoue,Etienne Capoue,Midfielder,WAT,1,0,0,0,0
918903,Holebas,José Holebas,Defender,WAT,3,0,3,5,0
918903,Prödl,Sebastian Prödl,Defender,WAT,7,0,4,4,1
918903,Cleverley,Tom Cleverley,Midfielder,WAT,0,0,1,12,2
918903,Amrabat,Nordin Amrabat,Midfielder,WAT,1,0,0,4,2
918903,Britos,Miguel Britos,Defender,WAT,6,1,2,4,0
918903,Femenía,Francisco Femenía Far,Defender,WAT,1,0,6,9,1
918903,Gray (Andre),Andre Gray,Forward,WAT,0,0,0,1,0
918903,Kabasele,Christian Kabasele,Defender,WAT,1,0,0,0,0
918903,Chalobah (Nathaniel),Nathaniel Chalobah,Midfielder,WAT,1,1,0,7,3
918903,Doucouré,Abdoulaye Doucouré,Midfielder,WAT,1,1,1,5,2
918903,Richarlison,Richarlison de Andrade,Midfielder,WAT,1,0,0,1,2
918904,Walters,Jonathan Walters,Midfielder,BUR,0,0,0,0,0
918904,Tarkowski,James Tarkowski,Defender,BUR,5,1,3,6,1
918904,Heaton,Tom Heaton,Goalkeeper,BUR,0,0,0,7,0
918904,Defour,Steven Defour,Midfielder,BUR,1,0,1,3,1
918904,Cork,Jack Cork,Midfielder,BUR,1,0,2,4,0
918904,Vokes,Sam Vokes,Forward,BUR,3,0,0,2,0
918904,Ward (Stephen),Stephen Ward,Defender,BUR,6,0,0,1,4
918904,Barnes (Ashley),Ashley Barnes,Forward,BUR,0,0,0,1,0
918904,Mee,Ben Mee,Defender,BUR,14,1,1,4,0
918904,Gudmundsson,Johann Berg Gudmundsson,Midfielder,BUR,0,0,0,3,0
918904,Lowton,Matthew Lowton,Defender,BUR,3,0,0,3,1
918904,Hendrick,Jeff Hendrick,Midfielder,BUR,0,0,0,1,0
918904,Brady,Robert Brady,Midfielder,BUR,0,0,0,5,1
918904,Barry,Gareth Barry,Midfielder,WBA,10,2,1,4,0
918904,Foster,Ben Foster,Goalkeeper,WBA,0,0,0,4,0
918904,Brunt,Chris Brunt,Midfielder,WBA,2,0,0,3,0
918904,Rodriguez,Jay Rodriguez,Forward,WBA,0,0,1,4,0
918904,Robson-Kanu,Hal Robson-Kanu,Forward,WBA,0,1,0,1,1
918904,Livermore,Jake Livermore,Midfielder,WBA,0,1,0,2,0
918904,Phillips (Matthew),Matthew Phillips,Midfielder,WBA,2,0,1,3,1
918904,Rondón,Salomón Rondón,Forward,WBA,0,0,0,2,0
918904,Dawson,Craig Dawson,Defender,WBA,3,1,2,1,0
918904,McClean,James McClean,Midfielder,WBA,0,0,1,3,0
918904,Nyom,Allan-Roméo Nyom,Defender,WBA,6,0,0,6,1
918904,Hegazi,Ahmed El-Sayed Hegazy,Defender,WBA,11,0,1,3,0
918904,Field,Sam Field,Midfielder,WBA,2,0,1,1,0
918905,Zanka,Mathias Jorgensen,Defender,HUD,0,1,2,2,0
918905,van La Parra,Rajiv van La Parra,Midfielder,HUD,0,0,1,7,0
918905,Lowe,Chris Löwe,Defender,HUD,3,2,2,4,3
918905,Lössl,Jonas Lössl,Goalkeeper,HUD,2,0,0,10,0
918905,Mooy,Aaron Mooy,Midfielder,HUD,4,1,1,6,1
918905,Quaner,Collin Quaner,Forward,HUD,1,0,1,4,0
918905,Schindler,Christopher Schindler,Defender,HUD,11,1,5,4,4
918905,Ince (Thomas),Thomas Ince,Midfielder,HUD,1,0,1,7,1
918905,Kachunga,Elias Kachunga,Midfielder,HUD,1,0,0,7,3
918905,Hefele,Michael Hefele,Defender,HUD,2,0,0,0,0
918905,Smith (Tommy),Tommy Smith,Defender,HUD,1,0,2,2,0
918905,Palmer (Kasey),Kasey Palmer,Midfielder,HUD,0,0,0,0,0
918905,Billing,Philip Billing,Midfielder,HUD,1,0,2,8,1
918905,Mounie,Steve Mounie,Forward,HUD,2,0,1,1,0
918905,Elliot,Robert Elliot,Goalkeeper,NEW,0,0,0,7,0
918905,Diamé,Mohamed Diamé,Midfielder,NEW,0,0,0,1,1
918905,Ritchie,Matt Ritchie,Midfielder,NEW,0,0,0,4,1
918905,Clark,Ciaran Clark,Defender,NEW,7,0,0,5,1
918905,Joselu,Jose Luis Mato Sanmartín,Forward,NEW,0,0,0,1,0
918905,Lascelles,Jamaal Lascelles,Defender,NEW,5,0,1,5,0
918905,Gayle,Dwight Gayle,Forward,NEW,2,0,0,0,0
918905,Atsu,Christian Atsu,Midfielder,NEW,0,0,0,4,2
918905,Manquillo,Javier Manquillo,Defender,NEW,1,1,1,7,3
918905,Murphy (Jacob),Jacob Murphy,Midfielder,NEW,0,0,0,1,0
918905,Mbemba,Chancel Mbemba,Defender,NEW,6,0,2,2,0
918905,Hayden,Isaac Hayden,Midfielder,NEW,1,0,1,4,3
918905,Ayoze Pérez,Ayoze Pérez Gutiérrez,Forward,NEW,1,0,0,2,0
918905,Merino,Mikel Merino,Midfielder,NEW,3,0,2,10,2
918906,Murphy (Jamie),Jamie Murphy,Midfielder,BHA,1,0,1,5,0
918906,Bruno,Bruno Saltor Grau,Defender,BHA,1,0,0,5,1
918906,Murray,Glenn Murray,Forward,BHA,0,0,0,0,0
918906,Hemed,Tomer Hemed,Forward,BHA,1,0,0,0,0
918906,Stephens (Dale),Dale Stephens,Midfielder,BHA,2,1,0,6,0
918906,Suttner,Markus Suttner,Defender,BHA,1,0,1,5,1
918906,Groß,Pascal Groß,Midfielder,BHA,0,0,1,2,0
918906,Duffy,Shane Duffy,Defender,BHA,8,2,1,6,2
918906,Pröpper,Davy Pröpper,Midfielder,BHA,1,0,1,10,1
918906,Dunk,Lewis Dunk,Defender,BHA,4,2,1,5,0
918906,Knockaert,Anthony Knockaert,Midfielder,BHA,0,1,1,1,0
918906,March,Solomon March,Midfielder,BHA,1,0,0,2,1
918906,Mat Ryan,Mathew Ryan,Goalkeeper,BHA,0,0,2,10,0
918906,Morgan,Wes Morgan,Defender,LEI,3,2,0,1,2
918906,Schmeichel,Kasper Schmeichel,Goalkeeper,LEI,0,0,0,10,0
