match_id,nick_name,full_name,pos,team,cost,mins,goals,assists,cs,goals_c,own_goals,y_c,r_c,bonus,points
918899,Shelvey,Jonjo Shelvey,Midfielder,NEW,4.8,48,0,0,0,0,0,0,1,0,0
918899,Ritchie,Matt Ritchie,Midfielder,NEW,4.3,90,0,0,0,2,0,1,0,0,0
918899,Clark,Ciaran Clark,Defender,NEW,0.0,90,0,0,0,2,0,0,0,0,0
918899,Lejeune,Florian Lejeune,Defender,NEW,0.0,34,0,0,0,0,0,0,0,0,0
918899,Lascelles,Jamaal Lascelles,Defender,NEW,4.5,86,0,0,0,2,0,0,0,0,0
918899,Gayle,Dwight Gayle,Forward,NEW,0.0,76,0,0,0,2,0,0,0,0,0
918899,Atsu,Christian Atsu,Midfielder,NEW,0.0,90,0,0,0,2,0,0,0,0,0
918899,Dummett,Paul Dummett,Defender,NEW,3.9,7,0,0,0,0,0,0,0,0,0
918899,Manquillo,Javier Manquillo,Defender,NEW,4.0,90,0,0,0,2,0,0,0,0,0
918899,Mbemba,Chancel Mbemba,Defender,NEW,0.0,59,0,0,0,2,0,0,0,0,0
918899,Hayden,Isaac Hayden,Midfielder,NEW,4.5,90,0,0,0,2,0,0,0,0,0
918899,Ayoze Pérez,Ayoze Pérez Gutiérrez,Forward,NEW,6.4,90,0,0,0,2,0,0,0,0,0
918899,Merino,Mikel Merino,Midfielder,NEW,6.0,18,0,0,0,0,0,0,0,0,0
918899,Lloris,Hugo Lloris,Goalkeeper,TOT,4.7,90,0,0,1,0,0,0,0,0,0
918899,Dembélé,Moussa Dembélé,Midfielder,TOT,0.0,89,0,0,1,0,0,0,0,0,0
918899,Vertonghen,Jan Vertonghen,Defender,TOT,4.6,90,0,0,1,0,0,0,0,0,0
918899,Sissoko,Moussa Sissoko,Midfielder,TOT,0.0,57,0,0,0,0,0,0,0,0,0
918899,Wanyama,Victor Wanyama,Midfielder,TOT,0.0,11,0,0,0,0,0,0,0,0,0
918899,Alderweireld,Toby Alderweireld,Defender,TOT,0.0,90,0,0,1,0,0,0,0,0,0
918899,Kane,Harry Kane,Forward,TOT,11.0,90,0,0,1,0,0,1,0,0,0
918899,Eriksen,Christian Eriksen,Midfielder,TOT,5.2,90,0,2,1,0,0,0,0,0,0
918899,Son,Heung-Min Son,Midfielder,TOT,8.5,36,0,0,0,0,0,0,0,0,0
918899,Dier,Eric Dier,Midfielder,TOT,4.2,90,0,0,1,0,0,0,0,0,0
918899,Alli,Bamidele Alli,Midfielder,TOT,4.8,82,1,0,1,0,0,0,0,0,0
918899,Davies (Ben),Ben Davies,Defender,TOT,4.5,90,1,0,1,0,0,1,0,0,0
918899,Winks,Harry Winks,Midfielder,TOT,4.3,4,0,0,0,0,0,0,0,0,0
918899,Walker-Peters,Kyle Walker-Peters,Defender,TOT,4.5,90,0,0,1,0,0,0,0,0,0
918900,Davis,Steven Davis,Midfielder,SOU,0.0,90,0,0,1,0,0,0,0,0,0
918900,Bertrand,Ryan Bertrand,Defender,SOU,0.0,86,0,0,1,0,0,0,0,0,0
918900,Forster,Fraser Forster,Goalkeeper,SOU,4.3,90,0,0,1,0,0,0,0,0,0
918900,Cedric,Cedric Ricardo Alves Soares,Defender,SOU,3.8,90,0,0,1,0,0,0,0,0,0
918900,Gabbiadini,Manolo Gabbiadini,Forward,SOU,0.0,69,0,0,1,0,0,0,0,0,0
918900,Tadic,Dusan Tadic,Midfielder,SOU,6.5,90,0,0,1,0,0,0,0,0,0
918900,Romeu,Oriol Romeu,Midfielder,SOU,0.0,90,0,0,1,0,0,1,0,0,0
918900,Austin (Charlie),Charlie Austin,Forward,SOU,0.0,25,0,0,0,0,0,0,0,0,0
918900,Yoshida,Maya Yoshida,Defender,SOU,0.0,90,0,0,1,0,0,0,0,0,0
918900,Redmond,Nathan Redmond,Midfielder,SOU,4.7,90,0,0,1,0,0,1,0,0,0
918900,Stephens (Jack),Jack Stephens,Defender,SOU,4.0,90,0,0,1,0,0,0,0,0,0
918900,Ward-Prowse,James Ward-Prowse,Midfielder,SOU,6.0,71,0,0,1,0,0,0,0,0,0
918900,Boufal,Sofiane Boufal,Midfielder,SOU,0.0,23,0,0,0,0,0,0,0,0,0
918900,McQueen,Sam McQueen,Defender,SOU,0.0,7,0,0,0,0,0,0,0,0,0
918900,Routledge,Wayne Routledge,Midfielder,SWA,0.0,86,0,0,1,0,0,0,0,0,0
918900,Britton,Leon Britton,Midfielder,SWA,0.0,74,0,0,1,0,0,0,0,0,0
918900,Olsson,Martin Olsson,Defender,SWA,0.0,90,0,0,1,0,0,0,0,0,0
918900,Fabianski,Lukasz Fabianski,Goalkeeper,SWA,3.9,90,0,0,1,0,0,0,0,0,0
918900,Fer,Leroy Fer,Midfielder,SWA,0.0,90,0,0,1,0,0,0,0,0,0
918900,Naughton,Kyle Naughton,Defender,SWA,0.0,90,0,0,1,0,0,0,0,0,0
918900,Fernández,Federico Fernández,Defender,SWA,0.0,90,0,0,1,0,0,0,0,0,0
918900,Bartley,Kyle Bartley,Defender,SWA,0.0,12,0,0,0,0,0,0,0,0,0
