match_id,date,team,goals,xg,goals_c,xg_c
2128356,8th Nov 2020,ARS,0,1.47,3,1.81
2128356,8th Nov 2020,AVL,3,1.81,0,1.47
2128357,6th Nov 2020,BHA,0,1.47,0,0.46
2128357,6th Nov 2020,BUR,0,0.46,0,1.47
2128358,7th Nov 2020,CHE,4,2.22,1,0.43
2128358,7th Nov 2020,SHU,1,0.43,4,2.22
2128359,7th Nov 2020,CRY,4,0.88,1,0.85
2128359,7th Nov 2020,LEE,1,0.85,4,0.88
2128360,7th Nov 2020,EVE,1,0.40,3,1.54
2128360,7th Nov 2020,MUN,3,1.54,1,0.40
2128361,8th Nov 2020,LEI,1,1.96,0,0.83
2128361,8th Nov 2020,WOL,0,0.83,1,1.96
2128362,8th Nov 2020,LIV,1,1.21,1,1.42
2128362,8th Nov 2020,MCI,1,1.42,1,1.21
2128363,6th Nov 2020,NEW,0,0.32,2,0.74
2128363,6th Nov 2020,SOU,2,0.74,0,0.32
2128364,8th Nov 2020,TOT,1,1.90,0,0.81
2128364,8th Nov 2020,WBA,0,0.81,1,1.90
2128365,7th Nov 2020,FUL,0,1.78,1,1.31
2128365,7th Nov 2020,WHU,1,1.31,0,1.78
2128366,21st Nov 2020,AVL,1,1.70,2,1.43
2128366,21st Nov 2020,BHA,2,1.43,1,1.70
2128367,23rd Nov 2020,BUR,1,1.45,0,1.57
2128367,23rd Nov 2020,CRY,0,1.57,1,1.45
2128368,22nd Nov 2020,EVE,3,2.02,2,1.94
2128368,22nd Nov 2020,FUL,2,1.94,3,2.02
2128369,22nd Nov 2020,ARS,0,0.86,0,1.82
2128369,22nd Nov 2020,LEE,0,1.82,0,0.86
2128370,22nd Nov 2020,LEI,0,1.57,3,3.27
2128370,22nd Nov 2020,LIV,3,3.27,0,1.57
2128371,21st Nov 2020,MUN,1,2.39,0,0.64
2128371,21st Nov 2020,WBA,0,0.64,1,2.39
2128372,21st Nov 2020,CHE,2,1.46,0,0.35
2128372,21st Nov 2020,NEW,0,0.35,2,1.46
2128373,22nd Nov 2020,SHU,0,0.89,1,2.16
2128373,22nd Nov 2020,WHU,1,2.16,0,0.89
2128374,21st Nov 2020,MCI,0,1.47,2,0.71
2128374,21st Nov 2020,TOT,2,0.71,0,1.47
2128375,23rd Nov 2020,SOU,1,1.01,1,1.55
2128375,23rd Nov 2020,WOL,1,1.55,1,1.01
2128376,29th Nov 2020,ARS,1,1.53,2,1.78
2128376,29th Nov 2020,WOL,2,1.78,1,1.53
2128377,28th Nov 2020,BHA,1,2.28,1,0.24
2128377,28th Nov 2020,LIV,1,0.24,1,2.28
2128378,29th Nov 2020,CHE,0,0.83,0,0.19
2128378,29th Nov 2020,TOT,0,0.19,0,0.83
2128379,27th Nov 2020,CRY,0,0.61,2,1.29
2128379,27th Nov 2020,NEW,2,1.29,0,0.61
2128380,28th Nov 2020,EVE,0,1.22,1,3.21
2128380,28th Nov 2020,LEE,1,3.21,0,1.22
2128381,30th Nov 2020,FUL,2,2.24,1,1.18
2128381,30th Nov 2020,LEI,1,1.18,2,2.24
2128382,28th Nov 2020,BUR,0,0.49,5,1.70
2128382,28th Nov 2020,MCI,5,1.70,0,0.49
2128383,29th Nov 2020,MUN,3,2.11,2,0.46
2128383,29th Nov 2020,SOU,2,0.46,3,2.11
2128384,28th Nov 2020,SHU,0,3.12,1,1.29
2128384,28th Nov 2020,WBA,1,1.29,0,3.12
2128385,30th Nov 2020,AVL,1,2.50,2,0.41
2128385,30th Nov 2020,WHU,2,0.41,1,2.50
2128386,23rd Jan 2021,AVL,2,2.24,0,0.48
2128386,23rd Jan 2021,NEW,0,0.48,2,2.24
2128387,7th Dec 2020,BHA,1,1.94,2,1.41
2128387,7th Dec 2020,SOU,2,1.41,1,1.94
2128388,5th Dec 2020,BUR,1,0.79,1,2.21
2128388,5th Dec 2020,EVE,1,2.21,1,0.79
2128389,5th Dec 2020,CHE,3,4.21,1,0.79
2128389,5th Dec 2020,LEE,1,0.79,3,4.21
2128390,6th Dec 2020,LIV,4,1.20,0,0.40
2128390,6th Dec 2020,WOL,0,0.40,4,1.20
2128391,5th Dec 2020,FUL,0,0.29,2,2.86
2128391,5th Dec 2020,MCI,2,2.86,0,0.29
2128392,6th Dec 2020,LEI,2,1.42,1,0.24
2128392,6th Dec 2020,SHU,1,0.24,2,1.42
2128393,6th Dec 2020,ARS,0,0.62,2,0.27
2128393,6th Dec 2020,TOT,2,0.27,0,0.62
2128394,6th Dec 2020,CRY,5,1.67,1,0.66
2128394,6th Dec 2020,WBA,1,0.66,5,1.67
2128395,5th Dec 2020,MUN,3,1.67,1,2.08
2128395,5th Dec 2020,WHU,1,2.08,3,1.67
2128396,13th Dec 2020,ARS,0,1.63,1,1.47
2128396,13th Dec 2020,BUR,1,1.47,0,1.63
2128397,13th Dec 2020,CRY,1,1.63,1,0.95
2128397,13th Dec 2020,TOT,1,0.95,1,1.63
2128398,12th Dec 2020,CHE,0,0.66,1,1.22
2128398,12th Dec 2020,EVE,1,1.22,0,0.66
2128399,13th Dec 2020,FUL,1,1.49,1,1.82
2128399,13th Dec 2020,LIV,1,1.82,1,1.49
2128400,11th Dec 2020,LEE,1,1.56,2,1.33
2128400,11th Dec 2020,WHU,2,1.33,1,1.56
2128401,13th Dec 2020,BHA,0,0.89,3,1.56
2128401,13th Dec 2020,LEI,3,1.56,0,0.89
2128402,12th Dec 2020,MCI,0,1.33,0,0.64
2128402,12th Dec 2020,MUN,0,0.64,0,1.33
2128403,12th Dec 2020,NEW,2,0.81,1,0.63
2128403,12th Dec 2020,WBA,1,0.63,2,0.81
2128404,13th Dec 2020,SHU,0,0.32,3,1.99
2128404,13th Dec 2020,SOU,3,1.99,0,0.32
2128405,12th Dec 2020,AVL,1,1.38,0,1.13
2128405,12th Dec 2020,WOL,0,1.13,1,1.38
2128406,16th Dec 2020,ARS,1,0.60,1,1.18
2128406,16th Dec 2020,SOU,1,1.18,1,0.60
2128407,17th Dec 2020,AVL,0,1.55,0,0.33
2128407,17th Dec 2020,BUR,0,0.33,0,1.55
2128408,16th Dec 2020,BHA,0,0.48,0,1.00
2128408,16th Dec 2020,FUL,0,1.00,0,0.48
2128409,16th Dec 2020,LEE,5,2.73,2,1.60
2128409,16th Dec 2020,NEW,2,1.60,5,2.73
2128410,16th Dec 2020,EVE,2,1.41,0,0.85
2128410,16th Dec 2020,LEI,0,0.85,2,1.41
2128411,17th Dec 2020,MUN,3,1.93,2,1.47
2128411,17th Dec 2020,SHU,2,1.47,3,1.93
2128412,16th Dec 2020,CRY,1,1.12,1,0.44
2128412,16th Dec 2020,WHU,1,0.44,1,1.12
2128413,15th Dec 2020,CHE,1,1.05,2,0.50
2128413,15th Dec 2020,WOL,2,0.50,1,1.05
2128414,16th Dec 2020,LIV,2,0.98,1,1.16
2128414,16th Dec 2020,TOT,1,1.16,2,0.98
2128415,15th Dec 2020,MCI,1,2.22,1,0.47
2128415,15th Dec 2020,WBA,1,0.47,1,2.22
2128416,20th Dec 2020,BHA,1,2.88,1,0.54
2128416,20th Dec 2020,SHU,1,0.54,1,2.88
2128417,21st Dec 2020,BUR,2,1.73,1,1.48
2128417,21st Dec 2020,WOL,1,1.48,2,1.73
2128418,21st Dec 2020,CHE,3,2.07,0,0.41
2128418,21st Dec 2020,WHU,0,0.41,3,2.07
2128419,19th Dec 2020,CRY,0,0.31,7,2.56
2128419,19th Dec 2020,LIV,7,2.56,0,0.31
2128420,19th Dec 2020,ARS,1,1.38,2,0.64
2128420,19th Dec 2020,EVE,2,0.64,1,1.38
2128421,20th Dec 2020,LEE,2,1.78,6,3.65
2128421,20th Dec 2020,MUN,6,3.65,2,1.78
2128422,19th Dec 2020,FUL,1,0.98,1,1.39
2128422,19th Dec 2020,NEW,1,1.39,1,0.98
2128423,19th Dec 2020,MCI,1,0.87,0,0.73
2128423,19th Dec 2020,SOU,0,0.73,1,0.87
2128424,20th Dec 2020,LEI,2,1.71,0,0.74
2128424,20th Dec 2020,TOT,0,0.74,2,1.71
2128425,20th Dec 2020,AVL,3,2.36,0,0.05
2128425,20th Dec 2020,WBA,0,0.05,3,2.36
2128426,26th Dec 2020,ARS,3,2.06,1,2.60
2128426,26th Dec 2020,CHE,1,2.60,3,2.06
2128427,26th Dec 2020,AVL,3,4.33,0,0.87
2128427,26th Dec 2020,CRY,0,0.87,3,4.33
2128428,26th Dec 2020,FUL,0,0.75,0,0.17
2128428,26th Dec 2020,SOU,0,0.17,0,0.75
2128429,27th Dec 2020,BUR,0,1.54,1,1.90
2128429,27th Dec 2020,LEE,1,1.90,0,1.54
2128430,26th Dec 2020,LEI,2,0.91,2,1.71
2128430,26th Dec 2020,MUN,2,1.71,2,0.91
2128431,27th Dec 2020,LIV,1,1.54,1,0.56
2128431,27th Dec 2020,WBA,1,0.56,1,1.54
2128432,26th Dec 2020,MCI,2,2.99,0,0.27
2128432,26th Dec 2020,NEW,0,0.27,2,2.99
2128433,26th Dec 2020,EVE,1,0.70,0,1.36
2128433,26th Dec 2020,SHU,0,1.36,1,0.70
2128434,27th Dec 2020,BHA,2,1.16,2,1.29
2128434,27th Dec 2020,WHU,2,1.29,2,1.16
2128435,27th Dec 2020,TOT,1,0.39,1,0.86
2128435,27th Dec 2020,WOL,1,0.86,1,0.39
2128436,29th Dec 2020,ARS,1,1.11,0,0.89
2128436,29th Dec 2020,BHA,0,0.89,1,1.11
2128437,29th Dec 2020,BUR,1,1.01,0,0.68
2128437,29th Dec 2020,SHU,0,0.68,1,1.01
2128438,28th Dec 2020,AVL,1,0.70,1,1.79
2128438,28th Dec 2020,CHE,1,1.79,1,0.70
2128439,28th Dec 2020,CRY,1,0.48,1,1.94
2128439,28th Dec 2020,LEI,1,1.94,1,0.48
2128440,17th Feb 2021,EVE,1,1.03,3,1.01
2128440,17th Feb 2021,MCI,3,1.01,1,1.03
2128441,29th Dec 2020,MUN,1,1.51,0,0.48
2128441,29th Dec 2020,WOL,0,0.48,1,1.51
2128442,30th Dec 2020,LIV,0,1.40,0,0.48
2128442,30th Dec 2020,NEW,0,0.48,0,1.40
2128443,29th Dec 2020,SOU,0,0.61,0,1.16
2128443,29th Dec 2020,WHU,0,1.16,0,0.61
2128444,13th Jan 2021,FUL,1,1.08,1,2.58
2128444,13th Jan 2021,TOT,1,2.58,1,1.08
2128445,29th Dec 2020,LEE,5,1.23,0,0.47
2128445,29th Dec 2020,WBA,0,0.47,5,1.23
2128446,2nd Jan 2021,BHA,3,2.20,3,1.57
2128446,2nd Jan 2021,WOL,3,1.57,3,2.20
2128447,17th Feb 2021,BUR,1,0.94,1,0.54
2128447,17th Feb 2021,FUL,1,0.54,1,0.94
2128448,3rd Jan 2021,CHE,1,0.84,3,2.67
2128448,3rd Jan 2021,MCI,3,2.67,1,0.84
2128449,2nd Jan 2021,CRY,2,0.58,0,0.37
2128449,2nd Jan 2021,SHU,0,0.37,2,0.58
2128450,1st Jan 2021,EVE,0,0.41,1,1.38
2128450,1st Jan 2021,WHU,1,1.38,0,0.41
2128451,1st Jan 2021,AVL,1,1.41,2,2.13
2128451,1st Jan 2021,MUN,2,2.13,1,1.41
2128452,3rd Jan 2021,LEI,2,0.62,1,0.50
2128452,3rd Jan 2021,NEW,1,0.50,2,0.62
2128453,4th Jan 2021,LIV,0,1.53,1,0.39
2128453,4th Jan 2021,SOU,1,0.39,0,1.53
2128454,2nd Jan 2021,LEE,0,1.14,3,2.62
2128454,2nd Jan 2021,TOT,3,2.62,0,1.14
2128455,2nd Jan 2021,ARS,4,3.70,0,0.95
2128455,2nd Jan 2021,WBA,0,0.95,4,3.70
2128456,14th Jan 2021,ARS,0,0.45,0,0.81
2128456,14th Jan 2021,CRY,0,0.81,0,0.45
2128457,21st Mar 2021,AVL,0,0.41,2,1.79
2128457,21st Mar 2021,TOT,2,1.79,0,0.41
2128458,20th Jan 2021,FUL,1,0.91,2,1.74
2128458,20th Jan 2021,MUN,2,1.74,1,0.91
2128459,23rd Feb 2021,LEE,3,1.30,0,0.93
2128459,23rd Feb 2021,SOU,0,0.93,3,1.30
2128460,19th Jan 2021,CHE,0,0.74,2,1.38
2128460,19th Jan 2021,LEI,2,1.38,0,0.74
2128461,12th Jan 2021,NEW,0,0.64,1,2.10
2128461,12th Jan 2021,SHU,1,2.10,0,0.64
2128462,19th Jan 2021,WBA,1,0.47,2,2.05
2128462,19th Jan 2021,WHU,2,2.05,1,0.47
2128463,12th Jan 2021,EVE,2,0.56,1,0.72
2128463,12th Jan 2021,WOL,1,0.72,2,0.56
2128464,21st Jan 2021,BUR,1,1.08,0,1.62
2128464,21st Jan 2021,LIV,0,1.62,1,1.08
2128465,13th Jan 2021,BHA,0,0.19,1,2.01
2128465,13th Jan 2021,MCI,1,2.01,0,0.19
2128466,18th Jan 2021,ARS,3,2.41,0,0.17
2128466,18th Jan 2021,NEW,0,0.17,3,2.41
2128467,13th May 2021,AVL,0,0.60,0,1.06
2128467,13th May 2021,EVE,0,1.06,0,0.60
2128468,16th Jan 2021,CHE,1,1.62,0,0.70
2128468,16th Jan 2021,FUL,0,0.70,1,1.62
2128469,16th Jan 2021,BHA,1,1.37,0,0.30
2128469,16th Jan 2021,LEE,0,0.30,1,1.37
2128470,16th Jan 2021,LEI,2,2.17,0,0.56
2128470,16th Jan 2021,SOU,0,0.56,2,2.17
2128471,17th Jan 2021,LIV,0,1.16,0,1.13
2128471,17th Jan 2021,MUN,0,1.13,0,1.16
2128472,17th Jan 2021,CRY,0,0.07,4,0.69
2128472,17th Jan 2021,MCI,4,0.69,0,0.07
2128473,17th Jan 2021,SHU,1,0.86,3,0.96
2128473,17th Jan 2021,TOT,3,0.96,1,0.86
2128474,16th Jan 2021,BUR,0,0.47,1,1.75
2128474,16th Jan 2021,WHU,1,1.75,0,0.47
2128475,16th Jan 2021,WBA,3,2.38,2,1.51
2128475,16th Jan 2021,WOL,2,1.51,3,2.38
2128476,27th Jan 2021,BHA,0,1.80,0,0.49
2128476,27th Jan 2021,FUL,0,0.49,0,1.80
2128477,27th Jan 2021,AVL,2,2.31,3,0.52
2128477,27th Jan 2021,BUR,3,0.52,2,2.31
2128478,27th Jan 2021,EVE,1,0.47,1,1.18
2128478,27th Jan 2021,LEI,1,1.18,1,0.47
2128479,27th Jan 2021,MUN,1,1.09,2,0.96
2128479,27th Jan 2021,SHU,2,0.96,1,1.09
2128480,26th Jan 2021,MCI,5,1.87,0,0.57
2128480,26th Jan 2021,WBA,0,0.57,5,1.87
2128481,27th Jan 2021,CHE,0,0.68,0,0.53
2128481,27th Jan 2021,WOL,0,0.53,0,0.68
2128482,26th Jan 2021,CRY,2,0.70,3,2.90
2128482,26th Jan 2021,WHU,3,2.90,2,0.70
2128483,26th Jan 2021,LEE,2,0.71,1,1.38
2128483,26th Jan 2021,NEW,1,1.38,2,0.71
2128484,26th Jan 2021,ARS,3,2.20,1,0.84
2128484,26th Jan 2021,SOU,1,0.84,3,2.20
2128485,28th Jan 2021,LIV,3,2.46,1,0.14
2128485,28th Jan 2021,TOT,1,0.14,3,2.46
2128486,30th Jan 2021,ARS,0,0.86,0,1.69
2128486,30th Jan 2021,MUN,0,1.69,0,0.86
2128487,31st Jan 2021,BHA,1,1.61,0,0.38
2128487,31st Jan 2021,TOT,0,0.38,1,1.61
2128488,31st Jan 2021,BUR,0,0.20,2,1.20
2128488,31st Jan 2021,CHE,2,1.20,0,0.20
2128489,30th Jan 2021,CRY,1,1.42,0,0.37
2128489,30th Jan 2021,WOL,0,0.37,1,1.42
2128490,30th Jan 2021,EVE,0,0.78,2,1.66
2128490,30th Jan 2021,NEW,2,1.66,0,0.78
2128491,31st Jan 2021,LEE,3,2.13,1,1.82
2128491,31st Jan 2021,LEI,1,1.82,3,2.13
2128492,30th Jan 2021,MCI,1,1.57,0,0.19
2128492,30th Jan 2021,SHU,0,0.19,1,1.57
2128493,30th Jan 2021,AVL,1,0.61,0,1.97
2128493,30th Jan 2021,SOU,0,1.97,1,0.61
2128494,30th Jan 2021,FUL,2,1.35,2,0.98
2128494,30th Jan 2021,WBA,2,0.98,2,1.35
2128495,31st Jan 2021,LIV,3,1.97,1,0.84
2128495,31st Jan 2021,WHU,1,0.84,3,1.97
2128496,3rd Feb 2021,AVL,1,0.74,3,1.67
2128496,3rd Feb 2021,WHU,3,1.67,1,0.74
2128497,3rd Feb 2021,BUR,0,0.07,2,2.02
2128497,3rd Feb 2021,MCI,2,2.02,0,0.07
2128498,3rd Feb 2021,FUL,0,0.56,2,1.44
2128498,3rd Feb 2021,LEI,2,1.44,0,0.56
2128499,3rd Feb 2021,EVE,2,1.64,1,1.28
2128499,3rd Feb 2021,LEE,1,1.28,2,1.64
2128500,2nd Feb 2021,MUN,9,4.67,0,0.48
2128500,2nd Feb 2021,SOU,0,0.48,9,4.67
2128501,2nd Feb 2021,SHU,2,1.32,1,1.55
2128501,2nd Feb 2021,WBA,1,1.55,2,1.32
2128502,2nd Feb 2021,ARS,1,0.79,2,1.51
2128502,2nd Feb 2021,WOL,2,1.51,1,0.79
2128503,3rd Feb 2021,BHA,1,1.29,0,0.99
2128503,3rd Feb 2021,LIV,0,0.99,1,1.29
2128504,2nd Feb 2021,CRY,2,0.75,1,1.91
2128504,2nd Feb 2021,NEW,1,1.91,2,0.75
2128505,4th Feb 2021,CHE,1,1.57,0,0.60
2128505,4th Feb 2021,TOT,0,0.60,1,1.57
2128506,6th Feb 2021,ARS,0,0.81,1,1.17
2128506,6th Feb 2021,AVL,1,1.17,0,0.81
2128507,6th Feb 2021,BHA,1,0.52,1,1.82
2128507,6th Feb 2021,BUR,1,1.82,1,0.52
2128508,6th Feb 2021,FUL,0,1.50,0,1.04
2128508,6th Feb 2021,WHU,0,1.04,0,1.50
2128509,8th Feb 2021,CRY,0,0.36,2,1.92
2128509,8th Feb 2021,LEE,2,1.92,0,0.36
2128510,7th Feb 2021,LIV,1,1.20,4,3.47
2128510,7th Feb 2021,MCI,4,3.47,1,1.20
2128511,6th Feb 2021,EVE,3,1.50,3,1.80
2128511,6th Feb 2021,MUN,3,1.80,3,1.50
2128512,6th Feb 2021,NEW,3,0.69,2,1.33
2128512,6th Feb 2021,SOU,2,1.33,3,0.69
2128513,7th Feb 2021,CHE,2,1.60,1,0.65
2128513,7th Feb 2021,SHU,1,0.65,2,1.60
2128514,7th Feb 2021,TOT,2,1.49,0,0.56
2128514,7th Feb 2021,WBA,0,0.56,2,1.49
2128515,7th Feb 2021,LEI,0,0.77,0,1.15
2128515,7th Feb 2021,WOL,0,1.15,0,0.77
2128516,14th Feb 2021,ARS,4,2.33,2,0.94
2128516,14th Feb 2021,LEE,2,0.94,4,2.33
2128517,13th Feb 2021,AVL,0,0.14,0,2.23
2128517,13th Feb 2021,BHA,0,2.23,0,0.14
2128518,15th Feb 2021,CHE,2,2.20,0,0.56
2128518,15th Feb 2021,NEW,0,0.56,2,2.20
2128519,13th Feb 2021,BUR,3,1.46,0,0.53
2128519,13th Feb 2021,CRY,0,0.53,3,1.46
2128520,14th Feb 2021,EVE,0,0.33,2,2.51
2128520,14th Feb 2021,FUL,2,2.51,0,0.33
2128521,13th Feb 2021,LEI,3,1.86,1,1.83
2128521,13th Feb 2021,LIV,1,1.83,3,1.86
2128522,13th Feb 2021,MCI,3,2.25,0,0.34
2128522,13th Feb 2021,TOT,0,0.34,3,2.25
2128523,14th Feb 2021,SOU,1,0.78,2,1.16
2128523,14th Feb 2021,WOL,2,1.16,1,0.78
2128524,14th Feb 2021,MUN,1,0.47,1,1.03
2128524,14th Feb 2021,WBA,1,1.03,1,0.47
2128525,15th Feb 2021,SHU,0,0.67,3,1.94
